Fecha,Hora,Tipo Dia,Energia PBA,Clima PBA,Energia GBA
13/10/2018 22:00,22,7,1837.794,18.4,5209.219
13/10/2018 23:00,23,7,1718.738,18.1,4926.171
14/10/2018 00:00,0,1,1688.544,17.5,4623.537
14/10/2018 01:00,1,1,1570.875,17.2,4282.8
14/10/2018 02:00,2,1,1526.137,17,3977.268
14/10/2018 03:00,3,1,1459.797,16.1,3748.302
14/10/2018 04:00,4,1,1436.632,15.9,3598.198
14/10/2018 05:00,5,1,1428.226,15.5,3522.953
14/10/2018 06:00,6,1,1410.412,14.7,3495.246
14/10/2018 07:00,7,1,1284.063,14.5,3253.33
14/10/2018 08:00,8,1,1255.53,16.2,3303.364
14/10/2018 09:00,9,1,1275.245,18.6,3498.294
14/10/2018 10:00,10,1,1341.627,20.6,3726.561
14/10/2018 11:00,11,1,1420.993,22.2,3921.468
14/10/2018 12:00,12,1,1453.229,23.8,4016.722
14/10/2018 13:00,13,1,1437.775,24.3,4097.039
14/10/2018 14:00,14,1,1434.043,25.6,4076.701
14/10/2018 15:00,15,1,1407.506,25.9,3955.227
14/10/2018 16:00,16,1,1410.299,25.9,3877.172
14/10/2018 17:00,17,1,1383.652,25.6,3843.087
14/10/2018 18:00,18,1,1391.55,24.4,3885.839
14/10/2018 19:00,19,1,1414.687,23.3,4022.404
14/10/2018 20:00,20,1,1621.376,22.2,4623.091
14/10/2018 21:00,21,1,1783.022,21.4,4970.494
14/10/2018 22:00,22,1,1737.883,20.4,4916.332
14/10/2018 23:00,23,1,1670.789,19.6,4656.055
15/10/2018 00:00,0,1,1568.531,19.2,4332.71
15/10/2018 01:00,1,1,1502.21,18.6,3989.474
15/10/2018 02:00,2,1,1425.321,18.2,3701.033
15/10/2018 03:00,3,1,1355.315,17.6,3515.599
15/10/2018 04:00,4,1,1334.718,16.8,3383.98
15/10/2018 05:00,5,1,1277.549,16.2,3329.389
15/10/2018 06:00,6,1,1267.728,15.6,3323.829
15/10/2018 07:00,7,1,1174.468,15.5,3111.334
15/10/2018 08:00,8,1,1171.036,17.2,3207.135
15/10/2018 09:00,9,1,1235.615,19.6,3457.825
15/10/2018 10:00,10,1,1291.878,22,3771.122
15/10/2018 11:00,11,1,1350.51,23.5,4021.747
15/10/2018 12:00,12,1,1381.418,25.3,4184.136
15/10/2018 13:00,13,1,1390.259,26.4,4327.039
15/10/2018 14:00,14,1,1359.172,28.1,4320.289
15/10/2018 15:00,15,1,1335.366,28.6,4220.353
15/10/2018 16:00,16,1,1323.814,28.6,4150
15/10/2018 17:00,17,1,1326.314,27.8,4130.615
15/10/2018 18:00,18,1,1344.973,26.8,4184.019
15/10/2018 19:00,19,1,1347.51,25.4,4286.81
15/10/2018 20:00,20,1,1554.478,24.3,4845.796
15/10/2018 21:00,21,1,1673.847,23.2,5243.009
15/10/2018 22:00,22,1,1646.756,22.4,5263.087
15/10/2018 23:00,23,1,1558.275,22,4938.103
16/10/2018 00:00,0,3,1500.084,21.6,4499.013
16/10/2018 01:00,1,3,1403.264,20.7,4157.335
16/10/2018 02:00,2,3,1313.874,20.3,3794.192
16/10/2018 03:00,3,3,1283.661,19.8,3554.489
16/10/2018 04:00,4,3,1272.668,19.1,3487.613
16/10/2018 05:00,5,3,1279.576,18.4,3515.151
16/10/2018 06:00,6,3,1314.201,18.4,3696.733
16/10/2018 07:00,7,3,1294.363,18.3,3970.373
16/10/2018 08:00,8,3,1415.719,19.7,4469.928
16/10/2018 09:00,9,3,1529.808,21.9,4874.486
16/10/2018 10:00,10,3,1624.049,24.2,5211.357
16/10/2018 11:00,11,3,1654.331,25,5478.626
16/10/2018 12:00,12,3,1672.535,25.7,5638.772
16/10/2018 13:00,13,3,1664.283,26,5570.78
16/10/2018 14:00,14,3,1647.736,26.9,5621.634
16/10/2018 15:00,15,3,1644.107,27.1,5730.393
16/10/2018 16:00,16,3,1650.874,27.3,5719.072
16/10/2018 17:00,17,3,1660.493,27.3,5601.871
16/10/2018 18:00,18,3,1701.04,26.4,5555.533
16/10/2018 19:00,19,3,1698.147,24.4,5459.332
16/10/2018 20:00,20,3,1873.247,23.3,5950.155
16/10/2018 21:00,21,3,1979.105,22.4,6259.148
16/10/2018 22:00,22,3,1950.728,21.8,6062.533
16/10/2018 23:00,23,3,1842.924,21.7,5594.48
17/10/2018 00:00,0,4,1717.71,20.8,5015.346
17/10/2018 01:00,1,4,1658.976,20.3,4564.801
17/10/2018 02:00,2,4,1554.784,19.6,4241.868
17/10/2018 03:00,3,4,1497.863,18.8,3986.863
17/10/2018 04:00,4,4,1522.076,18.5,3871.83
17/10/2018 05:00,5,4,1520.734,18.4,3870.212
17/10/2018 06:00,6,4,1525.864,18.1,4012.673
17/10/2018 07:00,7,4,1483.132,18.6,4229.403
17/10/2018 08:00,8,4,1545.452,21.8,4687.391
17/10/2018 09:00,9,4,1646.847,25.1,5099.341
17/10/2018 10:00,10,4,1659.266,26.8,5580.626
17/10/2018 11:00,11,4,1684.741,28.4,5848.906
17/10/2018 12:00,12,4,1738.772,26.6,6066.869
17/10/2018 13:00,13,4,1720.83,23.8,6051.398
17/10/2018 14:00,14,4,1708.668,28,5994.843
17/10/2018 15:00,15,4,1714.527,28.7,5985.313
17/10/2018 16:00,16,4,1733.203,26.6,5929.609
17/10/2018 17:00,17,4,1749.457,25.8,5794.178
17/10/2018 18:00,18,4,1744.471,25.8,5657.972
17/10/2018 19:00,19,4,1734.847,24.6,5527.826
17/10/2018 20:00,20,4,1924.205,23.7,5981.752
17/10/2018 21:00,21,4,1986.101,22.7,6323.155
17/10/2018 22:00,22,4,1934.384,22.2,6110.175
17/10/2018 23:00,23,4,1830.388,21.8,5631.457
18/10/2018 00:00,0,5,1726.345,21.6,5102.594
18/10/2018 01:00,1,5,1657.608,20.9,4624.126
18/10/2018 02:00,2,5,1563.656,20.5,4279.733
18/10/2018 03:00,3,5,1519.792,20.1,4016.079
18/10/2018 04:00,4,5,1536.293,19.7,3941.137
18/10/2018 05:00,5,5,1528.938,19.2,3939.171
18/10/2018 06:00,6,5,1510.837,19.6,4068.316
18/10/2018 07:00,7,5,1484.852,18.2,4326.669
18/10/2018 08:00,8,5,1536.44,17.6,4710.255
18/10/2018 09:00,9,5,1610.901,19.8,4980.248
18/10/2018 10:00,10,5,1673.701,21.2,5268.762
18/10/2018 11:00,11,5,1750.531,22.3,5518.41
18/10/2018 12:00,12,5,1763.188,23.1,5666.4
18/10/2018 13:00,13,5,1741.352,22.9,5661.614
18/10/2018 14:00,14,5,1711.154,22.6,5637.991
18/10/2018 15:00,15,5,1720.493,22.7,5588.283
18/10/2018 16:00,16,5,1710.323,22.3,5558.859
18/10/2018 17:00,17,5,1717.755,22.2,5432.326
18/10/2018 18:00,18,5,1722.039,22.2,5317.378
18/10/2018 19:00,19,5,1739.516,20.7,5289.126
18/10/2018 20:00,20,5,1906.961,19.4,5746.205
18/10/2018 21:00,21,5,1992.838,18.1,5998.401
18/10/2018 22:00,22,5,1962.491,17,5817.225
18/10/2018 23:00,23,5,1876.126,16.7,5353.979
19/10/2018 00:00,0,6,1764.053,16.2,4881.064
19/10/2018 01:00,1,6,1666.632,15,4441.506
19/10/2018 02:00,2,6,1565.838,14,4116.598
19/10/2018 03:00,3,6,1544.903,14.1,3861.755
19/10/2018 04:00,4,6,1534.976,14.2,3780.673
19/10/2018 05:00,5,6,1566.442,14.1,3797.872
19/10/2018 06:00,6,6,1529.123,14,3946.333
19/10/2018 07:00,7,6,1526.552,13.7,4163.17
19/10/2018 08:00,8,6,1553.611,14.2,4584.72
19/10/2018 09:00,9,6,1638.47,14.9,4949.19
19/10/2018 10:00,10,6,1709.583,16.3,5203.289
19/10/2018 11:00,11,6,1691.748,18.7,5343.503
19/10/2018 12:00,12,6,1719.687,19.7,5420.65
19/10/2018 13:00,13,6,1746.118,20.7,5414.289
19/10/2018 14:00,14,6,1671.892,20.9,5393.717
19/10/2018 15:00,15,6,1641.183,20.7,5327.593
19/10/2018 16:00,16,6,1685.288,20.6,5246.492
19/10/2018 17:00,17,6,1706.44,19.7,5156.421
19/10/2018 18:00,18,6,1722.256,19,5075.405
19/10/2018 19:00,19,6,1737.21,18.1,5095.524
19/10/2018 20:00,20,6,1927.435,17.6,5591.244
19/10/2018 21:00,21,6,1990.362,17,5826.51
19/10/2018 22:00,22,6,1974.678,16.7,5689.061
19/10/2018 23:00,23,6,1868.17,17.2,5310.758
20/10/2018 00:00,0,7,1791.598,17.2,4920.588
20/10/2018 01:00,1,7,1676.086,17,4508.484
20/10/2018 02:00,2,7,1611.61,16.9,4151.195
20/10/2018 03:00,3,7,1550.68,16.4,3922.283
20/10/2018 04:00,4,7,1480.943,16.8,3796.274
20/10/2018 05:00,5,7,1497.848,16.2,3724.352
20/10/2018 06:00,6,7,1518.486,15.4,3708.728
20/10/2018 07:00,7,7,1423.105,15,3634.31
20/10/2018 08:00,8,7,1457.125,14,3730.276
20/10/2018 09:00,9,7,1470.006,13.7,4017.997
20/10/2018 10:00,10,7,1553.156,14.2,4336.273
20/10/2018 11:00,11,7,1609.487,14.2,4565.392
20/10/2018 12:00,12,7,1615.272,14.1,4694.759
20/10/2018 13:00,13,7,1577.975,14.4,4756.617
20/10/2018 14:00,14,7,1529.755,14.9,4746.193
20/10/2018 15:00,15,7,1473.668,15.4,4650.607
20/10/2018 16:00,16,7,1494.408,17.3,4539.77
20/10/2018 17:00,17,7,1527.632,17.1,4486.53
20/10/2018 18:00,18,7,1572.74,17.3,4512.065
20/10/2018 19:00,19,7,1592.587,17,4596.632
20/10/2018 20:00,20,7,1776.299,16.7,5128.355
20/10/2018 21:00,21,7,1826.53,17.2,5436.398
20/10/2018 22:00,22,7,1834.825,17,5367.88
20/10/2018 23:00,23,7,1767.284,16.7,5104.77
21/10/2018 00:00,0,1,1657.913,16.5,4779.137
21/10/2018 01:00,1,1,1620.783,16.2,4413.882
21/10/2018 02:00,2,1,1519.043,15.9,4071.486
21/10/2018 03:00,3,1,1421.593,16.1,3812.448
21/10/2018 04:00,4,1,1428.512,15.9,3669.219
21/10/2018 05:00,5,1,1383.996,15.7,3576.016
21/10/2018 06:00,6,1,1359.668,15,3517.59
21/10/2018 07:00,7,1,1225.666,14.9,3268.882
21/10/2018 08:00,8,1,1202.54,15.2,3356.43
21/10/2018 09:00,9,1,1222.789,16.6,3591.487
21/10/2018 10:00,10,1,1286.248,17.6,3880.006
21/10/2018 11:00,11,1,1395.524,18.2,4079.271
21/10/2018 12:00,12,1,1416.119,18.1,4192.009
21/10/2018 13:00,13,1,1391.059,18.4,4184.342
21/10/2018 14:00,14,1,1348.046,19,4029.422
21/10/2018 15:00,15,1,1346.698,19.6,3848.872
21/10/2018 16:00,16,1,1347.809,19,3818.157
21/10/2018 17:00,17,1,1314.639,18.2,3866.81
21/10/2018 18:00,18,1,1342.039,17.8,3954.339
21/10/2018 19:00,19,1,1423.454,17.7,4168.839
21/10/2018 20:00,20,1,1597.334,16.9,4615.577
21/10/2018 21:00,21,1,1735.763,16.4,5064.578
21/10/2018 22:00,22,1,1731.911,16.2,5138.869
21/10/2018 23:00,23,1,1698.175,16.1,4919.972
22/10/2018 00:00,0,2,1607.569,16.1,4584.392
22/10/2018 01:00,1,2,1490.407,15.1,4193.979
22/10/2018 02:00,2,2,1449.084,14.4,3863.789
22/10/2018 03:00,3,2,1426.822,13.9,3640.037
22/10/2018 04:00,4,2,1437.326,13.4,3577.199
22/10/2018 05:00,5,2,1443.912,13.1,3608.461
22/10/2018 06:00,6,2,1457.99,13,3761.891
22/10/2018 07:00,7,2,1451.601,13.7,4044.07
22/10/2018 08:00,8,2,1526.467,15.4,4535.559
22/10/2018 09:00,9,2,1644.15,18.4,4889.205
22/10/2018 10:00,10,2,1680.274,20.4,5162.882
22/10/2018 11:00,11,2,1730.08,21.2,5331.724
22/10/2018 12:00,12,2,1742.137,21.4,5422.874
22/10/2018 13:00,13,2,1732.066,21.6,5404.596
22/10/2018 14:00,14,2,1703.203,22.4,5368.438
22/10/2018 15:00,15,2,1691.452,23.8,5296.089
22/10/2018 16:00,16,2,1660.061,23.4,5152.917
22/10/2018 17:00,17,2,1692.525,23.2,5002.886
22/10/2018 18:00,18,2,1684.324,22.4,5040.702
22/10/2018 19:00,19,2,1676.642,21.9,5047.257
22/10/2018 20:00,20,2,1827.319,20,5557.722
22/10/2018 21:00,21,2,1942.478,18.8,5940.192
22/10/2018 22:00,22,2,1939.79,17.4,5833.43
22/10/2018 23:00,23,2,1855.862,17.3,5414.567
23/10/2018 00:00,0,3,1738.845,17,4953.715
23/10/2018 01:00,1,3,1632.027,16.4,4505.274
23/10/2018 02:00,2,3,1571.587,15.7,4070.345
23/10/2018 03:00,3,3,1528.204,14.9,3844.466
23/10/2018 04:00,4,3,1502.897,13.7,3762.787
23/10/2018 05:00,5,3,1486.467,12.6,3783.69
23/10/2018 06:00,6,3,1510.93,11.8,3901.589
23/10/2018 07:00,7,3,1496.531,12.2,4127.037
23/10/2018 08:00,8,3,1560.698,13.4,4617.403
23/10/2018 09:00,9,3,1626.583,15.4,4963.273
23/10/2018 10:00,10,3,1717.476,17.8,5118.777
23/10/2018 11:00,11,3,1690.674,18.4,5311.275
23/10/2018 12:00,12,3,1680.281,19,5428.72
23/10/2018 13:00,13,3,1659.172,18.8,5393.105
23/10/2018 14:00,14,3,1650.249,18.6,5413.403
23/10/2018 15:00,15,3,1677.501,18.9,5299.97
23/10/2018 16:00,16,3,1623.511,18.8,5154.677
23/10/2018 17:00,17,3,1670.333,17.8,5073.184
23/10/2018 18:00,18,3,1668.638,16.9,5038.405
23/10/2018 19:00,19,3,1652.902,15.8,5047.64
23/10/2018 20:00,20,3,1868.858,15.1,5555.758
23/10/2018 21:00,21,3,1992.935,14.5,6034.893
23/10/2018 22:00,22,3,1971.185,13.3,6048.49
23/10/2018 23:00,23,3,1875.311,13,5680.003
24/10/2018 00:00,0,4,1763.287,13.2,5118.512
24/10/2018 01:00,1,4,1663.043,13.2,4592.895
24/10/2018 02:00,2,4,1571.976,13,4198.748
24/10/2018 03:00,3,4,1539.014,13.3,3984.416
24/10/2018 04:00,4,4,1528.014,14,3906.47
24/10/2018 05:00,5,4,1545.831,13.9,3922.902
24/10/2018 06:00,6,4,1563.96,13.9,4067.04
24/10/2018 07:00,7,4,1549.74,13.9,4290.228
24/10/2018 08:00,8,4,1591.37,12.9,4743.953
24/10/2018 09:00,9,4,1677.08,13.2,5117.941
24/10/2018 10:00,10,4,1765.079,12.8,5448.46
24/10/2018 11:00,11,4,1777.445,12.2,5685.3
24/10/2018 12:00,12,4,1807.429,13.2,5821.106
24/10/2018 13:00,13,4,1806.447,14,5828.365
24/10/2018 14:00,14,4,1781.302,13.8,5836.17
24/10/2018 15:00,15,4,1763.149,14.8,5767.892
24/10/2018 16:00,16,4,1749.028,14.8,5671.204
24/10/2018 17:00,17,4,1756.12,14.6,5610.507
24/10/2018 18:00,18,4,1776.165,14.7,5609.461
24/10/2018 19:00,19,4,1818.668,15.3,5670.056
24/10/2018 20:00,20,4,1991.367,15.2,6123.134
24/10/2018 21:00,21,4,2066.642,15.4,6470.193
24/10/2018 22:00,22,4,2057.882,15.2,6411.23
24/10/2018 23:00,23,4,1942.062,16,6020.455
25/10/2018 00:00,0,5,1826.773,15.7,5450.695
25/10/2018 01:00,1,5,1691.782,15.1,4931.345
25/10/2018 02:00,2,5,1610.179,14.7,4556.357
25/10/2018 03:00,3,5,1546.028,13.4,4233.615
25/10/2018 04:00,4,5,1557.884,13.1,4117.625
25/10/2018 05:00,5,5,1585.241,12.7,4115.279
25/10/2018 06:00,6,5,1570.172,13.2,4234.819
25/10/2018 07:00,7,5,1496.392,13.4,4433.283
25/10/2018 08:00,8,5,1575.776,15.7,4807.698
25/10/2018 09:00,9,5,1651.809,18,5189.331
25/10/2018 10:00,10,5,1726.527,18.6,5461.79
25/10/2018 11:00,11,5,1762.476,18.6,5602.565
25/10/2018 12:00,12,5,1798.956,19,5706.145
25/10/2018 13:00,13,5,1757.17,20,5670.922
25/10/2018 14:00,14,5,1707.226,20.2,5571.549
25/10/2018 15:00,15,5,1726.996,20.1,5465.249
25/10/2018 16:00,16,5,1710.565,20.6,5363.042
25/10/2018 17:00,17,5,1712.019,20.2,5248.676
25/10/2018 18:00,18,5,1684.579,20.1,5168.274
25/10/2018 19:00,19,5,1706.937,19.4,5156.633
25/10/2018 20:00,20,5,1896.045,18.3,5704.504
25/10/2018 21:00,21,5,2011.894,17.7,6120.363
25/10/2018 22:00,22,5,1981.415,17.4,6008.119
25/10/2018 23:00,23,5,1900.733,17.3,5605.92
26/10/2018 00:00,0,6,1795.062,17,5179.137
26/10/2018 01:00,1,6,1679.39,16.9,4687.284
26/10/2018 02:00,2,6,1592.941,15.8,4336.515
26/10/2018 03:00,3,6,1560.364,15.1,4034.513
26/10/2018 04:00,4,6,1548.377,14.8,3926.387
26/10/2018 05:00,5,6,1580.512,14.6,3931.073
26/10/2018 06:00,6,6,1549.991,14.3,4046.154
26/10/2018 07:00,7,6,1537.884,14.8,4280.999
26/10/2018 08:00,8,6,1578.291,15,4723.601
26/10/2018 09:00,9,6,1626.352,15.5,5073.134
26/10/2018 10:00,10,6,1677.548,16.6,5270.882
26/10/2018 11:00,11,6,1664.268,18,5448.89
26/10/2018 12:00,12,6,1686.504,19.4,5559.283
26/10/2018 13:00,13,6,1662.925,20.4,5495.429
26/10/2018 14:00,14,6,1655.946,21.6,5440.464
26/10/2018 15:00,15,6,1639.613,21.7,5352.809
26/10/2018 16:00,16,6,1636.137,20.6,5239.354
26/10/2018 17:00,17,6,1687.071,18.8,5148.579
26/10/2018 18:00,18,6,1641.054,18.7,5101.563
26/10/2018 19:00,19,6,1652.663,17.6,5067.991
26/10/2018 20:00,20,6,1804.664,16.9,5537.898
26/10/2018 21:00,21,6,1934.021,16.7,5903.901
26/10/2018 22:00,22,6,1943.124,16.3,5794.539
26/10/2018 23:00,23,6,1839.369,15.7,5436.634
27/10/2018 00:00,0,7,1794.379,15.4,5131.131
27/10/2018 01:00,1,7,1684.507,15,4687.121
27/10/2018 02:00,2,7,1608.151,14.1,4260.639
27/10/2018 03:00,3,7,1542.482,14.1,4024.638
27/10/2018 04:00,4,7,1508.645,13.3,3901.272
27/10/2018 05:00,5,7,1485.151,13.2,3810.92
27/10/2018 06:00,6,7,1497.93,12.7,3757.329
27/10/2018 07:00,7,7,1430.365,13.6,3601.966
27/10/2018 08:00,8,7,1428.693,14.6,3804.368
27/10/2018 09:00,9,7,1511.214,17.8,4119.814
27/10/2018 10:00,10,7,1569.54,18.6,4407.697
27/10/2018 11:00,11,7,1564.581,20.8,4534.703
27/10/2018 12:00,12,7,1529.422,20.4,4607.175
27/10/2018 13:00,13,7,1520.146,21.2,4637.243
27/10/2018 14:00,14,7,1515.992,22,4567.155
27/10/2018 15:00,15,7,1514.385,21.6,4436.631
27/10/2018 16:00,16,7,1500.267,21.7,4338.162
27/10/2018 17:00,17,7,1507.56,20.6,4293.851
27/10/2018 18:00,18,7,1523.507,20.2,4326.73
27/10/2018 19:00,19,7,1532.66,18.9,4409.22
27/10/2018 20:00,20,7,1706.944,18.4,4936.867
27/10/2018 21:00,21,7,1817.861,18.4,5301.676
27/10/2018 22:00,22,7,1772.845,18.1,5184.893
27/10/2018 23:00,23,7,1691.954,17.1,4872.677
28/10/2018 00:00,0,1,1602.257,16.8,4548.699
28/10/2018 01:00,1,1,1520.18,17.3,4208.56
28/10/2018 02:00,2,1,1432.574,17.1,3889.588
28/10/2018 03:00,3,1,1387.154,16.7,3679.989
28/10/2018 04:00,4,1,1368.275,16.3,3522.52
28/10/2018 05:00,5,1,1379.504,16,3452.726
28/10/2018 06:00,6,1,1346.853,14,3369.878
28/10/2018 07:00,7,1,1248.888,14.9,3124.017
28/10/2018 08:00,8,1,1206.669,18.3,3219.854
28/10/2018 09:00,9,1,1207.336,19.7,3432.762
28/10/2018 10:00,10,1,1304.063,21,3693.859
28/10/2018 11:00,11,1,1361.558,20.6,3909.876
28/10/2018 12:00,12,1,1371.147,21.3,4044.21
28/10/2018 13:00,13,1,1408.514,22.6,4162.486
28/10/2018 14:00,14,1,1363.144,23,4160.607
28/10/2018 15:00,15,1,1316.908,24.4,4034.484
28/10/2018 16:00,16,1,1356.494,24.8,3958.428
28/10/2018 17:00,17,1,1361.715,24.2,3931.448
28/10/2018 18:00,18,1,1374.051,23.2,3971.404
28/10/2018 19:00,19,1,1400.862,21.9,4122.172
28/10/2018 20:00,20,1,1550.998,20.4,4707.542
28/10/2018 21:00,21,1,1674.371,20.1,5186.654
28/10/2018 22:00,22,1,1679.435,19.8,5162.773
28/10/2018 23:00,23,1,1615.375,19.7,4863.319
29/10/2018 00:00,0,2,1557.939,19.5,4452.139
29/10/2018 01:00,1,2,1488.356,19.5,4032.385
29/10/2018 02:00,2,2,1427.752,19.2,3700.682
29/10/2018 03:00,3,2,1425.998,19.1,3537.513
29/10/2018 04:00,4,2,1410.992,19.1,3473.176
29/10/2018 05:00,5,2,1439.023,19,3500.175
29/10/2018 06:00,6,2,1424.852,18.9,3633.455
29/10/2018 07:00,7,2,1406.385,19.8,3916.618
29/10/2018 08:00,8,2,1493.843,19.8,4489.577
29/10/2018 09:00,9,2,1572.335,21.6,4845.851
29/10/2018 10:00,10,2,1669.313,23.5,5154.113
29/10/2018 11:00,11,2,1713.517,24.4,5383.444
29/10/2018 12:00,12,2,1724.901,25.8,5543.843
29/10/2018 13:00,13,2,1745.687,26,5584.559
29/10/2018 14:00,14,2,1715.661,26.9,5585.414
29/10/2018 15:00,15,2,1698.531,26.4,5558.846
29/10/2018 16:00,16,2,1673.65,26.8,5488.525
29/10/2018 17:00,17,2,1643.636,26.8,5402.398
29/10/2018 18:00,18,2,1642.15,26,5304.845
29/10/2018 19:00,19,2,1630.655,25.4,5307.763
29/10/2018 20:00,20,2,1825.595,23.8,5774.675
29/10/2018 21:00,21,2,1932.068,23.5,6138.549
29/10/2018 22:00,22,2,1881.953,23.2,5962.584
29/10/2018 23:00,23,2,1786.637,22.6,5487.729
30/10/2018 00:00,0,3,1717.266,22.2,4970.421
30/10/2018 01:00,1,3,1603.825,21.8,4453.457
30/10/2018 02:00,2,3,1480.847,21.4,4082.121
30/10/2018 03:00,3,3,1444.353,21.1,3895.825
30/10/2018 04:00,4,3,1442.864,20.6,3820.529
30/10/2018 05:00,5,3,1478.637,20.3,3827.102
30/10/2018 06:00,6,3,1467.339,20,3971.622
30/10/2018 07:00,7,3,1465.277,18.5,4184.785
30/10/2018 08:00,8,3,1487.144,18.6,4579.338
30/10/2018 09:00,9,3,1573.074,17.9,4942.423
30/10/2018 10:00,10,3,1682.549,18.5,5203.172
30/10/2018 11:00,11,3,1722.539,18.8,5393.702
30/10/2018 12:00,12,3,1762.485,18.5,5545.25
30/10/2018 13:00,13,3,1793.251,18.2,5578.303
30/10/2018 14:00,14,3,1712.706,18.8,5533.063
30/10/2018 15:00,15,3,1692.775,19.1,5452.413
30/10/2018 16:00,16,3,1697.688,19.2,5346.04
30/10/2018 17:00,17,3,1682.511,19.4,5284.615
30/10/2018 18:00,18,3,1717.282,19.4,5264.445
30/10/2018 19:00,19,3,1722.449,19.5,5248.015
30/10/2018 20:00,20,3,1888.615,19.2,5700.175
30/10/2018 21:00,21,3,1968.456,18.6,6013.483
30/10/2018 22:00,22,3,1945.698,18,5872.783
30/10/2018 23:00,23,3,1845.5,17.7,5420.849
31/10/2018 00:00,0,4,1747.306,16.9,4969.369
31/10/2018 01:00,1,4,1643.313,16.1,4482.911
31/10/2018 02:00,2,4,1570.474,15.7,4080.296
31/10/2018 03:00,3,4,1496.129,15.8,3858.391
31/10/2018 04:00,4,4,1493.545,15.8,3785.716
31/10/2018 05:00,5,4,1481.562,15.5,3784.428
31/10/2018 06:00,6,4,1464.375,14.8,3876.024
31/10/2018 07:00,7,4,1487.467,15.4,4098.638
31/10/2018 08:00,8,4,1588.112,17.4,4615.39
31/10/2018 09:00,9,4,1685.296,19.8,4977.097
31/10/2018 10:00,10,4,1762.072,19.6,5218.425
31/10/2018 11:00,11,4,1790.95,20.6,5385.437
31/10/2018 12:00,12,4,1816.275,19.6,5494.428
31/10/2018 13:00,13,4,1808.249,19.5,5473.287
31/10/2018 14:00,14,4,1732.129,19.6,5431.744
31/10/2018 15:00,15,4,1706.789,19.8,5349.109
31/10/2018 16:00,16,4,1678.376,18.8,5266.919
31/10/2018 17:00,17,4,1708.327,17.9,5207.605
31/10/2018 18:00,18,4,1683.79,17.3,5209.001
31/10/2018 19:00,19,4,1680.433,16.4,5277.952
31/10/2018 20:00,20,4,1839.696,15.8,5681.586
31/10/2018 21:00,21,4,1966.82,15.5,6034.662
31/10/2018 22:00,22,4,1969.953,14.2,5941.008
31/10/2018 23:00,23,4,1878.8,13,5551.835
1/11/2018 00:00,0,5,1769.397,12.3,5088.346
1/11/2018 01:00,1,5,1674.635,11.4,4591.159
1/11/2018 02:00,2,5,1578.749,10.6,4194.744
1/11/2018 03:00,3,5,1525.292,9.8,3993.67
1/11/2018 04:00,4,5,1494.446,9.6,3910.8
1/11/2018 05:00,5,5,1508.197,9.1,3935.541
1/11/2018 06:00,6,5,1489.164,8.8,4028.24
1/11/2018 07:00,7,5,1457.481,9.5,4299.448
1/11/2018 08:00,8,5,1507.283,10.6,4798.629
1/11/2018 09:00,9,5,1588.647,12.4,5101.384
1/11/2018 10:00,10,5,1646.956,14.4,5328.352
1/11/2018 11:00,11,5,1657.107,15.4,5445.297
1/11/2018 12:00,12,5,1671.642,16.9,5488.888
1/11/2018 13:00,13,5,1644.113,17.7,5408.696
1/11/2018 14:00,14,5,1645.308,19.2,5335.91
1/11/2018 15:00,15,5,1628.724,18,5247.553
1/11/2018 16:00,16,5,1627.12,17.7,5151.411
1/11/2018 17:00,17,5,1635.685,17.5,5074.694
1/11/2018 18:00,18,5,1642.675,16.6,5024.423
1/11/2018 19:00,19,5,1646.867,15.8,5056.778
1/11/2018 20:00,20,5,1818.311,15.7,5592.044
1/11/2018 21:00,21,5,2008.642,14.9,6078.625
1/11/2018 22:00,22,5,1993.314,14.9,5998.576
1/11/2018 23:00,23,5,1887.208,14.9,5608.209
2/11/2018 00:00,0,6,1769.167,14.6,5124.788
2/11/2018 01:00,1,6,1662.946,14,4594.11
2/11/2018 02:00,2,6,1583.804,13.5,4211.045
2/11/2018 03:00,3,6,1536.481,14.1,4003.168
2/11/2018 04:00,4,6,1517.671,13.7,3916.357
2/11/2018 05:00,5,6,1517.76,13.7,3916.527
2/11/2018 06:00,6,6,1549.821,13.5,4006.962
2/11/2018 07:00,7,6,1485.412,13.7,4220.319
2/11/2018 08:00,8,6,1551.471,14.4,4682.108
2/11/2018 09:00,9,6,1666.695,15.1,5013.629
2/11/2018 10:00,10,6,1730.579,15.8,5265.896
2/11/2018 11:00,11,6,1747.536,17.4,5384.758
2/11/2018 12:00,12,6,1799.29,18.8,5449.761
2/11/2018 13:00,13,6,1764.86,17.7,5403.72
2/11/2018 14:00,14,6,1758.076,18,5387.97
2/11/2018 15:00,15,6,1750.205,18.8,5340.844
2/11/2018 16:00,16,6,1719.612,18.2,5264.414
2/11/2018 17:00,17,6,1744.982,18,5231.622
2/11/2018 18:00,18,6,1758.97,17.9,5208.358
2/11/2018 19:00,19,6,1771.272,18,5324.478
2/11/2018 20:00,20,6,1910.266,17.2,5752.039
2/11/2018 21:00,21,6,1999.141,17.7,5974.599
2/11/2018 22:00,22,6,1953.366,17.3,5834.65
2/11/2018 23:00,23,6,1894.023,16.8,5458.399
3/11/2018 00:00,0,7,1816.269,17.5,5027.595
3/11/2018 01:00,1,7,1724.335,17.4,4624.554
3/11/2018 02:00,2,7,1629.712,16.6,4271.906
