Fecha,Hora,Tipo Dia,Clima BSAS,Energia GBA,Clima GBA,Año,Mes
2019-09-15 06:00:00,6,1,13.6,3849.3154624700146,13.6,2019,9
2019-09-15 07:00:00,7,1,13.3,3849.3154624700146,13.3,2019,9
2019-09-15 08:00:00,8,1,14.0,3756.3133604536993,14.0,2019,9
2019-09-15 09:00:00,9,1,15.2,3969.062673313589,15.2,2019,9
2019-09-15 10:00:00,10,1,15.5,4221.691015929643,15.5,2019,9
2019-09-15 11:00:00,11,1,18.9,4357.525315719903,18.9,2019,9
2019-09-15 12:00:00,12,1,20.5,4373.951810092496,20.5,2019,9
2019-09-15 13:00:00,13,1,22.2,4373.951810092496,22.2,2019,9
2019-09-15 14:00:00,14,1,22.4,4306.913742943604,22.4,2019,9
2019-09-15 15:00:00,15,1,23.0,4100.500618004069,23.0,2019,9
2019-09-15 16:00:00,16,1,23.0,3988.8676998847786,23.0,2019,9
2019-09-15 17:00:00,17,1,22.4,3933.288522553355,22.4,2019,9
2019-09-15 18:00:00,18,1,20.4,3951.054838375578,20.4,2019,9
2019-09-15 19:00:00,19,1,19.3,4340.087454973111,19.3,2019,9
2019-09-15 20:00:00,20,1,18.7,5058.463571987179,18.7,2019,9
2019-09-15 21:00:00,21,1,17.8,5321.042802704648,17.8,2019,9
2019-09-15 22:00:00,22,1,14.8,5362.6014448214,14.8,2019,9
2019-09-15 23:00:00,23,1,14.6,5174.069939456412,14.6,2019,9
2019-09-16 00:00:00,0,2,15.0,4842.624912871699,15.0,2019,9
2019-09-16 01:00:00,1,2,15.2,4423.737019420834,15.2,2019,9
2019-09-16 02:00:00,2,2,14.8,4100.500618004069,14.8,2019,9
2019-09-16 03:00:00,3,2,14.4,3891.9206000084355,14.4,2019,9
2019-09-16 04:00:00,4,2,14.5,3826.2408835764754,14.5,2019,9
2019-09-16 05:00:00,5,2,13.8,3826.2408835764754,13.8,2019,9
2019-09-16 06:00:00,6,2,13.8,4024.9045044070713,13.8,2019,9
2019-09-16 07:00:00,7,2,13.6,4620.416307260868,13.6,2019,9
2019-09-16 08:00:00,8,2,13.4,4930.844467538781,13.4,2019,9
2019-09-16 09:00:00,9,2,14.0,5334.19289131046,14.0,2019,9
2019-09-16 10:00:00,10,2,15.3,5576.503558037559,15.3,2019,9
2019-09-16 11:00:00,11,2,15.3,5690.272592719826,15.3,2019,9
2019-09-16 12:00:00,12,2,18.7,5699.75597062105,18.7,2019,9
2019-09-16 13:00:00,13,2,20.0,5576.503558037559,20.0,2019,9
2019-09-16 14:00:00,14,2,20.6,5469.981664585813,20.6,2019,9
2019-09-16 15:00:00,15,2,20.2,5345.967923603375,20.2,2019,9
2019-09-16 16:00:00,16,2,20.4,5200.644405910003,20.4,2019,9
2019-09-16 17:00:00,17,2,19.6,5100.954822987347,19.6,2019,9
2019-09-16 18:00:00,18,2,18.5,5058.463571987179,18.5,2019,9
2019-09-16 19:00:00,19,2,17.0,5267.076765234615,17.0,2019,9
2019-09-16 20:00:00,20,2,16.1,5991.845004631364,16.1,2019,9
2019-09-16 21:00:00,21,2,14.4,6282.708570764171,14.4,2019,9
2019-09-16 22:00:00,22,2,13.8,6246.120722829979,13.8,2019,9
2019-09-16 23:00:00,23,2,12.5,5907.9518824407505,12.5,2019,9
2019-09-17 00:00:00,0,3,12.1,5458.707638907711,12.1,2019,9
2019-09-17 01:00:00,1,3,11.1,4956.710397099492,11.1,2019,9
2019-09-17 02:00:00,2,3,10.5,4588.782960277178,10.5,2019,9
2019-09-17 03:00:00,3,3,9.8,4390.676613371828,9.8,2019,9
2019-09-17 04:00:00,4,3,9.1,4288.661694213225,9.1,2019,9
2019-09-17 05:00:00,5,3,9.0,4271.047382373807,9.0,2019,9
2019-09-17 06:00:00,6,3,9.4,4490.182699544677,9.4,2019,9
2019-09-17 07:00:00,7,3,9.7,5031.582993563163,9.7,2019,9
2019-09-17 08:00:00,8,3,11.0,5386.057990921933,11.0,2019,9
2019-09-17 09:00:00,9,3,13.8,5690.272592719826,13.8,2019,9
2019-09-17 10:00:00,10,3,16.8,5827.824129126751,16.8,2019,9
2019-09-17 11:00:00,11,3,19.3,5827.824129126751,19.3,2019,9
2019-09-17 12:00:00,12,3,20.7,5766.766047673241,20.7,2019,9
2019-09-17 13:00:00,13,3,22.6,5621.88731297846,22.6,2019,9
2019-09-17 14:00:00,14,3,23.7,5458.707638907711,23.7,2019,9
2019-09-17 15:00:00,15,3,24.2,5354.338636889215,24.2,2019,9
2019-09-17 16:00:00,16,3,24.0,5234.774849579172,24.0,2019,9
2019-09-17 17:00:00,17,3,23.3,5112.978059539189,23.3,2019,9
2019-09-17 18:00:00,18,3,22.4,5086.212749003126,22.4,2019,9
2019-09-17 19:00:00,19,3,20.9,5150.043242628889,20.9,2019,9
2019-09-17 20:00:00,20,3,20.6,5880.015039418951,20.6,2019,9
2019-09-17 21:00:00,21,3,18.3,6157.693068366888,18.3,2019,9
2019-09-17 22:00:00,22,3,17.5,6050.214463824467,17.5,2019,9
2019-09-17 23:00:00,23,3,16.9,5722.173310168629,16.9,2019,9
2019-09-18 00:00:00,0,4,16.0,5234.774849579172,16.0,2019,9
2019-09-18 01:00:00,1,4,15.1,4689.72377582023,15.1,2019,9
2019-09-18 02:00:00,2,4,14.6,4323.60443221623,14.6,2019,9
2019-09-18 03:00:00,3,4,14.1,4100.500618004069,14.1,2019,9
2019-09-18 04:00:00,4,4,13.3,4024.9045044070713,13.3,2019,9
2019-09-18 05:00:00,5,4,12.9,4024.9045044070713,12.9,2019,9
2019-09-18 06:00:00,6,4,13.0,4254.35829091081,13.0,2019,9
2019-09-18 07:00:00,7,4,11.2,4759.379378538124,11.2,2019,9
2019-09-18 08:00:00,8,4,11.9,5125.11874396366,11.9,2019,9
2019-09-18 09:00:00,9,4,14.7,5375.931991526135,14.7,2019,9
2019-09-18 10:00:00,10,4,17.0,5555.34091986827,17.0,2019,9
2019-09-18 11:00:00,11,4,17.8,5621.88731297846,17.8,2019,9
2019-09-18 12:00:00,12,4,17.8,5596.241786868628,17.8,2019,9
2019-09-18 13:00:00,13,4,18.6,5480.609967669129,18.6,2019,9
2019-09-18 14:00:00,14,4,19.7,5386.057990921933,19.7,2019,9
2019-09-18 15:00:00,15,4,19.0,5278.2022416998225,19.0,2019,9
2019-09-18 16:00:00,16,4,20.2,5150.043242628889,20.2,2019,9
2019-09-18 17:00:00,17,4,19.9,5072.2445578755005,19.9,2019,9
2019-09-18 18:00:00,18,4,19.2,5058.463571987179,19.2,2019,9
2019-09-18 19:00:00,19,4,18.6,5222.873993599569,18.6,2019,9
2019-09-18 20:00:00,20,4,18.6,5892.943451859577,18.6,2019,9
2019-09-18 21:00:00,21,4,18.6,6111.408612374576,18.6,2019,9
2019-09-18 22:00:00,22,4,18.2,5978.765779986817,18.2,2019,9
2019-09-18 23:00:00,23,4,18.6,5621.88731297846,18.6,2019,9
2019-09-19 00:00:00,0,5,18.0,5162.4597833312555,18.0,2019,9
2019-09-19 01:00:00,1,5,17.1,4654.355525592084,17.1,2019,9
2019-09-19 02:00:00,2,5,17.3,4288.661694213225,17.3,2019,9
2019-09-19 03:00:00,3,5,17.0,4100.500618004069,17.0,2019,9
2019-09-19 04:00:00,4,5,17.3,3969.062673313589,17.3,2019,9
2019-09-19 05:00:00,5,5,16.5,3988.8676998847786,16.5,2019,9
2019-09-19 06:00:00,6,5,15.6,4172.405413963253,15.6,2019,9
2019-09-19 07:00:00,7,5,14.7,4570.838377701159,14.7,2019,9
2019-09-19 08:00:00,8,5,15.2,4857.525180370102,15.2,2019,9
2019-09-19 09:00:00,9,5,17.2,5200.644405910003,17.2,2019,9
2019-09-19 10:00:00,10,5,17.2,5439.167149789697,17.2,2019,9
2019-09-19 11:00:00,11,5,18.2,5545.460986345938,18.2,2019,9
2019-09-19 12:00:00,12,5,19.8,5587.58681360762,19.8,2019,9
2019-09-19 13:00:00,13,5,19.0,5555.34091986827,19.0,2019,9
2019-09-19 14:00:00,14,5,18.8,5522.810994419117,18.8,2019,9
2019-09-19 15:00:00,15,5,18.8,5439.167149789697,18.8,2019,9
2019-09-19 16:00:00,16,5,17.2,5345.967923603375,17.2,2019,9
2019-09-19 17:00:00,17,5,16.4,5278.2022416998225,16.4,2019,9
2019-09-19 18:00:00,18,5,15.2,5301.709237422704,15.2,2019,9
2019-09-19 19:00:00,19,5,14.2,5545.460986345938,14.2,2019,9
2019-09-19 20:00:00,20,5,13.4,6246.120722829979,13.4,2019,9
2019-09-19 21:00:00,21,5,12.9,6519.745038979713,12.9,2019,9
2019-09-19 22:00:00,22,5,11.1,6564.934868478807,11.1,2019,9
2019-09-19 23:00:00,23,5,9.6,6246.120722829979,9.6,2019,9
2019-09-20 00:00:00,0,6,9.1,5754.536571174998,9.1,2019,9
2019-09-20 01:00:00,1,6,9.1,5234.774849579172,9.1,2019,9
2019-09-20 02:00:00,2,6,8.6,4814.640629233734,8.6,2019,9
2019-09-20 03:00:00,3,6,8.1,4588.782960277178,8.1,2019,9
2019-09-20 04:00:00,4,6,7.8,4490.182699544677,7.8,2019,9
2019-09-20 05:00:00,5,6,7.5,4506.38556321424,7.5,2019,9
2019-09-20 06:00:00,6,6,7.5,4689.72377582023,7.5,2019,9
2019-09-20 07:00:00,7,6,7.7,5200.644405910003,7.7,2019,9
2019-09-20 08:00:00,8,6,9.1,5555.34091986827,9.1,2019,9
2019-09-20 09:00:00,9,6,12.7,5865.774496252344,12.7,2019,9
2019-09-20 10:00:00,10,6,15.3,6004.74302177899,15.3,2019,9
2019-09-20 11:00:00,11,6,17.2,5978.765779986817,17.2,2019,9
2019-09-20 12:00:00,12,6,19.0,5892.943451859577,19.0,2019,9
2019-09-20 13:00:00,13,6,20.2,5722.173310168629,20.2,2019,9
2019-09-20 14:00:00,14,6,20.4,5576.503558037559,20.4,2019,9
2019-09-20 15:00:00,15,6,21.2,5448.558265086444,21.2,2019,9
2019-09-20 16:00:00,16,6,21.1,5290.147510796235,21.1,2019,9
2019-09-20 17:00:00,17,6,20.2,5162.4597833312555,20.2,2019,9
2019-09-20 18:00:00,18,6,19.5,5112.978059539189,19.5,2019,9
2019-09-20 19:00:00,19,6,18.3,5290.147510796235,18.3,2019,9
2019-09-20 20:00:00,20,6,17.8,5964.686384477914,17.8,2019,9
2019-09-20 21:00:00,21,6,15.2,6173.776021574732,15.2,2019,9
2019-09-20 22:00:00,22,6,14.8,6157.693068366888,14.8,2019,9
2019-09-20 23:00:00,23,6,14.3,5920.528318401162,14.3,2019,9
2019-09-21 00:00:00,0,7,13.9,5555.34091986827,13.9,2019,9
2019-09-21 01:00:00,1,7,12.3,5125.11874396366,12.3,2019,9
2019-09-21 02:00:00,2,7,11.9,4778.191736305273,11.9,2019,9
2019-09-21 03:00:00,3,7,11.7,4536.419931480989,11.7,2019,9
2019-09-21 04:00:00,4,7,11.2,4407.598100919246,11.2,2019,9
2019-09-21 05:00:00,5,7,10.9,4340.087454973111,10.9,2019,9
2019-09-21 06:00:00,6,7,11.0,4340.087454973111,11.0,2019,9
2019-09-21 07:00:00,7,7,11.0,4390.676613371828,11.0,2019,9
2019-09-21 08:00:00,8,7,12.4,4439.514626898287,12.4,2019,9
2019-09-21 09:00:00,9,7,15.1,4759.379378538124,15.1,2019,9
2019-09-21 10:00:00,10,7,15.6,4944.12258433257,15.6,2019,9
2019-09-21 11:00:00,11,7,18.6,4973.868394946192,18.6,2019,9
2019-09-21 12:00:00,12,7,21.1,4904.365322305337,21.1,2019,9
2019-09-21 13:00:00,13,7,22.6,4842.624912871699,22.6,2019,9
2019-09-21 14:00:00,14,7,23.6,4707.281624360197,23.6,2019,9
2019-09-21 15:00:00,15,7,24.2,4520.986467439512,24.2,2019,9
2019-09-21 16:00:00,16,7,24.6,4373.951810092496,24.6,2019,9
2019-09-21 17:00:00,17,7,23.8,4306.913742943604,23.8,2019,9
2019-09-21 18:00:00,18,7,21.8,4340.087454973111,21.8,2019,9
2019-09-21 19:00:00,19,7,20.2,4536.419931480989,20.2,2019,9
2019-09-21 20:00:00,20,7,18.6,5200.644405910003,18.6,2019,9
2019-09-21 21:00:00,21,7,18.0,5439.167149789697,18.0,2019,9
2019-09-21 22:00:00,22,7,16.3,5362.6014448214,16.3,2019,9
2019-09-21 23:00:00,23,7,15.2,5150.043242628889,15.2,2019,9
2019-09-22 00:00:00,0,1,14.6,4890.418177255104,14.6,2019,9
2019-09-22 01:00:00,1,1,13.2,4588.782960277178,13.2,2019,9
2019-09-22 02:00:00,2,1,12.8,4306.913742943604,12.8,2019,9
2019-09-22 03:00:00,3,1,12.0,4064.7473376749927,12.0,2019,9
2019-09-22 04:00:00,4,1,11.6,3951.054838375578,11.6,2019,9
2019-09-22 05:00:00,5,1,11.2,3891.9206000084355,11.2,2019,9
2019-09-22 06:00:00,6,1,10.5,3871.596191589155,10.5,2019,9
2019-09-22 07:00:00,7,1,10.2,3802.651840269486,10.2,2019,9
2019-09-22 08:00:00,8,1,11.6,3727.4097047030855,11.6,2019,9
2019-09-22 09:00:00,9,1,14.5,3969.062673313589,14.5,2019,9
2019-09-22 10:00:00,10,1,16.7,4189.226689888706,16.7,2019,9
2019-09-22 11:00:00,11,1,18.5,4323.60443221623,18.5,2019,9
2019-09-22 12:00:00,12,1,17.7,4340.087454973111,17.7,2019,9
2019-09-22 13:00:00,13,1,18.1,4340.087454973111,18.1,2019,9
2019-09-22 14:00:00,14,1,17.9,4237.616678972935,17.9,2019,9
2019-09-22 15:00:00,15,1,17.4,4116.751625528722,17.4,2019,9
2019-09-22 16:00:00,16,1,17.3,3988.8676998847786,17.3,2019,9
2019-09-22 17:00:00,17,1,16.5,3951.054838375578,16.5,2019,9
2019-09-22 18:00:00,18,1,15.9,4044.1608901638165,15.9,2019,9
2019-09-22 19:00:00,19,1,14.7,4457.104404492609,14.7,2019,9
2019-09-22 20:00:00,20,1,14.4,5321.042802704648,14.4,2019,9
2019-09-22 21:00:00,21,1,14.3,5744.942189169694,14.3,2019,9
2019-09-22 22:00:00,22,1,14.2,5791.863007501694,14.2,2019,9
2019-09-22 23:00:00,23,1,14.7,5567.689333923535,14.7,2019,9
2019-09-23 00:00:00,0,2,13.6,5150.043242628889,13.6,2019,9
2019-09-23 01:00:00,1,2,13.4,4654.355525592084,13.4,2019,9
2019-09-23 02:00:00,2,2,13.2,4340.087454973111,13.2,2019,9
2019-09-23 03:00:00,3,2,12.7,4100.500618004069,12.7,2019,9
2019-09-23 04:00:00,4,2,12.5,4024.9045044070713,12.5,2019,9
2019-09-23 05:00:00,5,2,11.7,4007.865252895467,11.7,2019,9
2019-09-23 06:00:00,6,2,11.5,4237.616678972935,11.5,2019,9
2019-09-23 07:00:00,7,2,11.2,4759.379378538124,11.2,2019,9
2019-09-23 08:00:00,8,2,11.6,5112.978059539189,11.6,2019,9
2019-09-23 09:00:00,9,2,13.0,5458.707638907711,13.0,2019,9
2019-09-23 10:00:00,10,2,14.2,5665.661625212094,14.2,2019,9
2019-09-23 11:00:00,11,2,15.0,5754.536571174998,15.0,2019,9
2019-09-23 12:00:00,12,2,16.2,5815.066209076882,16.2,2019,9
2019-09-23 13:00:00,13,2,18.4,5699.75597062105,18.4,2019,9
2019-09-23 14:00:00,14,2,19.0,5596.241786868628,19.0,2019,9
2019-09-23 15:00:00,15,2,19.2,5469.981664585813,19.2,2019,9
2019-09-23 16:00:00,16,2,18.8,5321.042802704648,18.8,2019,9
2019-09-23 17:00:00,17,2,19.2,5174.069939456412,19.2,2019,9
2019-09-23 18:00:00,18,2,18.9,5086.212749003126,18.9,2019,9
2019-09-23 19:00:00,19,2,17.6,5244.669875343682,17.6,2019,9
2019-09-23 20:00:00,20,2,16.7,5949.92735348211,16.7,2019,9
2019-09-23 21:00:00,21,2,14.3,6264.592132838405,14.3,2019,9
2019-09-23 22:00:00,22,2,14.0,6209.563106769661,14.0,2019,9
2019-09-23 23:00:00,23,2,14.5,5907.9518824407505,14.5,2019,9
2019-09-24 00:00:00,0,3,15.2,5418.429628875982,15.2,2019,9
2019-09-24 01:00:00,1,3,15.4,4857.525180370102,15.4,2019,9
2019-09-24 02:00:00,2,3,15.0,4457.104404492609,15.0,2019,9
2019-09-24 03:00:00,3,3,14.4,4254.35829091081,14.4,2019,9
2019-09-24 04:00:00,4,3,14.1,4189.226689888706,14.1,2019,9
2019-09-24 05:00:00,5,3,13.2,4205.443467468201,13.2,2019,9
2019-09-24 06:00:00,6,3,12.0,4390.676613371828,12.0,2019,9
2019-09-24 07:00:00,7,3,12.4,4814.640629233734,12.4,2019,9
2019-09-24 08:00:00,8,3,14.0,5162.4597833312555,14.0,2019,9
2019-09-24 09:00:00,9,3,17.0,5396.555822476169,17.0,2019,9
2019-09-24 10:00:00,10,3,20.1,5533.643446087568,20.1,2019,9
2019-09-24 11:00:00,11,3,22.8,5609.739868193726,22.8,2019,9
2019-09-24 12:00:00,12,3,24.4,5587.58681360762,24.4,2019,9
2019-09-24 13:00:00,13,3,25.8,5510.866305706243,25.8,2019,9
2019-09-24 14:00:00,14,3,26.2,5439.167149789697,26.2,2019,9
2019-09-24 15:00:00,15,3,26.3,5334.19289131046,26.3,2019,9
2019-09-24 16:00:00,16,3,26.0,5222.873993599569,26.0,2019,9
2019-09-24 17:00:00,17,3,24.8,5138.743182315395,24.8,2019,9
2019-09-24 18:00:00,18,3,23.4,5072.2445578755005,23.4,2019,9
2019-09-24 19:00:00,19,3,21.7,5138.743182315395,21.7,2019,9
2019-09-24 20:00:00,20,3,19.4,5744.942189169694,19.4,2019,9
2019-09-24 21:00:00,21,3,19.8,6019.092797251294,19.8,2019,9
2019-09-24 22:00:00,22,3,19.2,5949.92735348211,19.2,2019,9
2019-09-24 23:00:00,23,3,19.1,5448.558265086444,19.1,2019,9
2019-09-25 00:00:00,0,4,18.9,4930.844467538781,18.9,2019,9
2019-09-25 01:00:00,1,4,18.5,4439.514626898287,18.5,2019,9
2019-09-25 02:00:00,2,4,18.1,4044.1608901638165,18.1,2019,9
2019-09-25 03:00:00,3,4,17.8,3871.596191589155,17.8,2019,9
2019-09-25 04:00:00,4,4,17.1,3871.596191589155,17.1,2019,9
2019-09-25 05:00:00,5,4,16.3,3802.651840269486,16.3,2019,9
2019-09-25 06:00:00,6,4,15.6,3988.8676998847786,15.6,2019,9
2019-09-25 07:00:00,7,4,15.0,4373.951810092496,15.0,2019,9
2019-09-25 08:00:00,8,4,16.8,4707.281624360197,16.8,2019,9
2019-09-25 09:00:00,9,4,20.0,5015.875763917292,20.0,2019,9
2019-09-25 10:00:00,10,4,23.1,5200.644405910003,23.1,2019,9
2019-09-25 11:00:00,11,4,26.0,5354.338636889215,26.0,2019,9
2019-09-25 12:00:00,12,4,28.0,5448.558265086444,28.0,2019,9
2019-09-25 13:00:00,13,4,29.0,5439.167149789697,29.0,2019,9
2019-09-25 14:00:00,14,4,30.4,5448.558265086444,30.4,2019,9
2019-09-25 15:00:00,15,4,30.9,5408.739628679414,30.9,2019,9
2019-09-25 16:00:00,16,4,30.8,5345.967923603375,30.8,2019,9
2019-09-25 17:00:00,17,4,30.0,5278.2022416998225,30.0,2019,9
2019-09-25 18:00:00,18,4,28.3,5234.774849579172,28.3,2019,9
2019-09-25 19:00:00,19,4,26.2,5255.643033551442,26.2,2019,9
2019-09-25 20:00:00,20,4,24.4,5840.130682376481,24.4,2019,9
2019-09-25 21:00:00,21,4,22.6,5978.765779986817,22.6,2019,9
2019-09-25 22:00:00,22,4,21.0,5804.223875902676,21.0,2019,9
2019-09-25 23:00:00,23,4,21.0,5334.19289131046,21.0,2019,9
2019-09-26 00:00:00,0,5,20.4,4842.624912871699,20.4,2019,9
2019-09-26 01:00:00,1,5,19.0,4306.913742943604,19.0,2019,9
2019-09-26 02:00:00,2,5,17.8,3969.062673313589,17.8,2019,9
2019-09-26 03:00:00,3,5,16.9,3780.383327951741,16.9,2019,9
2019-09-26 04:00:00,4,5,15.6,3657.584686353836,15.6,2019,9
2019-09-26 05:00:00,5,5,14.8,3727.4097047030855,14.8,2019,9
2019-09-26 06:00:00,6,5,14.1,3912.2014625910815,14.1,2019,9
2019-09-26 07:00:00,7,5,13.8,4271.047382373807,13.8,2019,9
2019-09-26 08:00:00,8,5,17.7,4620.416307260868,17.7,2019,9
2019-09-26 09:00:00,9,5,21.3,4956.710397099492,21.3,2019,9
2019-09-26 10:00:00,10,5,22.8,5234.774849579172,22.8,2019,9
2019-09-26 11:00:00,11,5,24.8,5408.739628679414,24.8,2019,9
2019-09-26 12:00:00,12,5,25.8,5522.810994419117,25.8,2019,9
2019-09-26 13:00:00,13,5,26.4,5510.866305706243,26.4,2019,9
2019-09-26 14:00:00,14,5,26.8,5500.342077161047,26.8,2019,9
2019-09-26 15:00:00,15,5,26.0,5429.373115806161,26.0,2019,9
2019-09-26 16:00:00,16,5,23.5,5334.19289131046,23.5,2019,9
2019-09-26 17:00:00,17,5,21.2,5186.856394496582,21.2,2019,9
2019-09-26 18:00:00,18,5,20.8,5138.743182315395,20.8,2019,9
2019-09-26 19:00:00,19,5,19.4,5125.11874396366,19.4,2019,9
2019-09-26 20:00:00,20,5,18.1,5754.536571174998,18.1,2019,9
2019-09-26 21:00:00,21,5,17.4,5892.943451859577,17.4,2019,9
2019-09-26 22:00:00,22,5,16.7,5744.942189169694,16.7,2019,9
2019-09-26 23:00:00,23,5,16.2,5301.709237422704,16.2,2019,9
2019-09-27 00:00:00,0,6,15.9,4842.624912871699,15.9,2019,9
2019-09-27 01:00:00,1,6,15.5,4340.087454973111,15.5,2019,9
2019-09-27 02:00:00,2,6,15.2,4007.865252895467,15.2,2019,9
2019-09-27 03:00:00,3,6,15.3,3826.2408835764754,15.3,2019,9
2019-09-27 04:00:00,4,6,15.0,3756.3133604536993,15.0,2019,9
2019-09-27 05:00:00,5,6,14.7,3780.383327951741,14.7,2019,9
2019-09-27 06:00:00,6,6,14.4,3951.054838375578,14.4,2019,9
2019-09-27 07:00:00,7,6,14.2,4306.913742943604,14.2,2019,9
2019-09-27 08:00:00,8,6,14.6,4654.355525592084,14.6,2019,9
2019-09-27 09:00:00,9,6,15.1,4973.868394946192,15.1,2019,9
2019-09-27 10:00:00,10,6,15.6,5200.644405910003,15.6,2019,9
2019-09-27 11:00:00,11,6,15.7,5354.338636889215,15.7,2019,9
2019-09-27 12:00:00,12,6,16.1,5418.429628875982,16.1,2019,9
2019-09-27 13:00:00,13,6,17.0,5375.931991526135,17.0,2019,9
2019-09-27 14:00:00,14,6,18.1,5312.666098390695,18.1,2019,9
2019-09-27 15:00:00,15,6,18.9,5222.873993599569,18.9,2019,9
2019-09-27 16:00:00,16,6,18.8,5112.978059539189,18.8,2019,9
2019-09-27 17:00:00,17,6,18.6,5015.875763917292,18.6,2019,9
2019-09-27 18:00:00,18,6,18.3,4973.868394946192,18.3,2019,9
2019-09-27 19:00:00,19,6,17.2,5125.11874396366,17.2,2019,9
2019-09-27 20:00:00,20,6,16.6,5710.513970418598,16.6,2019,9
2019-09-27 21:00:00,21,6,16.8,5880.015039418951,16.8,2019,9
2019-09-27 22:00:00,22,6,16.4,5722.173310168629,16.4,2019,9
2019-09-27 23:00:00,23,6,17.0,5354.338636889215,17.0,2019,9
2019-09-28 00:00:00,0,7,16.6,4956.710397099492,16.6,2019,9
2019-09-28 01:00:00,1,7,15.4,4536.419931480989,15.4,2019,9
2019-09-28 02:00:00,2,7,15.1,4189.226689888706,15.1,2019,9
2019-09-28 03:00:00,3,7,14.6,3969.062673313589,14.6,2019,9
2019-09-28 04:00:00,4,7,14.7,3849.3154624700146,14.7,2019,9
2019-09-28 05:00:00,5,7,13.9,3780.383327951741,13.9,2019,9
2019-09-28 06:00:00,6,7,13.5,3802.651840269486,13.5,2019,9
2019-09-28 07:00:00,7,7,13.6,3802.651840269486,13.6,2019,9
2019-09-28 08:00:00,8,7,13.5,3871.596191589155,13.5,2019,9
2019-09-28 09:00:00,9,7,14.4,4205.443467468201,14.4,2019,9
2019-09-28 10:00:00,10,7,16.4,4490.182699544677,16.4,2019,9
2019-09-28 11:00:00,11,7,17.8,4605.074781035074,17.8,2019,9
2019-09-28 12:00:00,12,7,19.0,4636.9798115478825,19.0,2019,9
2019-09-28 13:00:00,13,7,21.0,4636.9798115478825,21.0,2019,9
2019-09-28 14:00:00,14,7,21.1,4570.838377701159,21.1,2019,9
2019-09-28 15:00:00,15,7,21.9,4423.737019420834,21.9,2019,9
2019-09-28 16:00:00,16,7,22.0,4357.525315719903,22.0,2019,9
2019-09-28 17:00:00,17,7,22.1,4271.047382373807,22.1,2019,9
2019-09-28 18:00:00,18,7,21.3,4288.661694213225,21.3,2019,9
2019-09-28 19:00:00,19,7,19.2,4423.737019420834,19.2,2019,9
2019-09-28 20:00:00,20,7,18.5,5045.464753396846,18.5,2019,9
2019-09-28 21:00:00,21,7,17.8,5301.709237422704,17.8,2019,9
2019-09-28 22:00:00,22,7,17.4,5162.4597833312555,17.4,2019,9
2019-09-28 23:00:00,23,7,17.7,4904.365322305337,17.7,2019,9
2019-09-29 00:00:00,0,1,18.0,4553.676762847899,18.0,2019,9
2019-09-29 01:00:00,1,1,18.2,4189.226689888706,18.2,2019,9
2019-09-29 02:00:00,2,1,18.1,3891.9206000084355,18.1,2019,9
2019-09-29 03:00:00,3,1,17.8,3657.584686353836,17.8,2019,9
2019-09-29 04:00:00,4,1,17.5,3526.9261675205107,17.5,2019,9
2019-09-29 05:00:00,5,1,17.0,3471.676705057243,17.0,2019,9
2019-09-29 06:00:00,6,1,16.1,3395.799974420495,16.1,2019,9
2019-09-29 07:00:00,7,1,16.7,3244.247548889241,16.7,2019,9
2019-09-29 08:00:00,8,1,17.4,3246.084840005027,17.4,2019,9
2019-09-29 09:00:00,9,1,19.0,3526.9261675205107,19.0,2019,9
2019-09-29 10:00:00,10,1,20.8,3780.383327951741,20.8,2019,9
2019-09-29 11:00:00,11,1,22.1,3988.8676998847786,22.1,2019,9
2019-09-29 12:00:00,12,1,23.8,4116.751625528722,23.8,2019,9
2019-09-29 13:00:00,13,1,24.8,4254.35829091081,24.8,2019,9
2019-09-29 14:00:00,14,1,26.8,4237.616678972935,26.8,2019,9
2019-09-29 15:00:00,15,1,27.4,4116.751625528722,27.4,2019,9
2019-09-29 16:00:00,16,1,27.5,4064.7473376749927,27.5,2019,9
2019-09-29 17:00:00,17,1,26.5,4044.1608901638165,26.5,2019,9
2019-09-29 18:00:00,18,1,25.8,4082.5525843658384,25.8,2019,9
2019-09-29 19:00:00,19,1,25.0,4221.691015929643,25.0,2019,9
2019-09-29 20:00:00,20,1,24.5,4918.028251223959,24.5,2019,9
2019-09-29 21:00:00,21,1,24.7,5244.669875343682,24.7,2019,9
2019-09-29 22:00:00,22,1,23.1,5174.069939456412,23.1,2019,9
2019-09-29 23:00:00,23,1,22.2,4890.418177255104,22.2,2019,9
2019-09-30 00:00:00,0,2,21.9,4520.986467439512,21.9,2019,9
2019-09-30 01:00:00,1,2,21.9,4024.9045044070713,21.9,2019,9
2019-09-30 02:00:00,2,2,21.7,3694.5458899015944,21.7,2019,9
2019-09-30 03:00:00,3,2,21.0,3527.2178137285664,21.0,2019,9
2019-09-30 04:00:00,4,2,20.2,3473.9961653771365,20.2,2019,9
2019-09-30 05:00:00,5,2,20.1,3473.9961653771365,20.1,2019,9
2019-09-30 06:00:00,6,2,19.6,3657.584686353836,19.6,2019,9
2019-09-30 07:00:00,7,2,20.0,4044.1608901638165,20.0,2019,9
2019-09-30 08:00:00,8,2,19.8,4390.676613371828,19.8,2019,9
2019-09-30 09:00:00,9,2,22.0,4778.191736305273,22.0,2019,9
2019-09-30 10:00:00,10,2,24.0,5100.954822987347,24.0,2019,9
