Fecha,Hora,Tipo Dia,Energia PBA,Clima PBA,Energia GBA,Clima GBA,Año,Mes
15/5/2019 04:00,4,4,1579.3,6.1,4477.3,14.7,2019,5
15/5/2019 05:00,5,4,1586.9,7.3,4479.4,14.2,2019,5
15/5/2019 06:00,6,4,1632.7,6.9,4661.3,12.2,2019,5
15/5/2019 07:00,7,4,1719.5,8.6,5193.1,13.1,2019,5
15/5/2019 08:00,8,4,1800.4,9.2,5665.5,11.4,2019,5
15/5/2019 09:00,9,4,1794.2,10.1,5842.7,15.3,2019,5
15/5/2019 10:00,10,4,1815.4,12.7,5989.3,17.8,2019,5
15/5/2019 11:00,11,4,1829.3,14.4,6016.7,18.6,2019,5
15/5/2019 12:00,12,4,1814.3,16.2,5936,18.7,2019,5
15/5/2019 13:00,13,4,1793.1,17.4,5740.6,19.3,2019,5
15/5/2019 14:00,14,4,1741.1,17.8,5653.1,19.6,2019,5
15/5/2019 15:00,15,4,1702.6,17.9,5572.5,19.8,2019,5
15/5/2019 16:00,16,4,1672.4,18,5463.7,19.2,2019,5
15/5/2019 17:00,17,4,1687.8,17.2,5391.3,18.8,2019,5
15/5/2019 18:00,18,4,1756.9,15.3,5484.8,17.4,2019,5
15/5/2019 19:00,19,4,1965.8,13.9,6129.1,16.2,2019,5
15/5/2019 20:00,20,4,2069.5,13.6,6496,15.7,2019,5
15/5/2019 21:00,21,4,2089.9,10.2,6712.4,14.2,2019,5
15/5/2019 22:00,22,4,2024.5,10.8,6595.4,13.5,2019,5
15/5/2019 23:00,23,4,1921.9,11,6236.6,13.2,2019,5
16/5/2019 00:00,0,5,1836.5,11,5737.5,12.5,2019,5
16/5/2019 01:00,1,5,1719.6,10.7,5135,12.1,2019,5
16/5/2019 02:00,2,5,1629.4,9.6,4712.6,11.9,2019,5
16/5/2019 03:00,3,5,1601.3,9.2,4487.1,11.9,2019,5
16/5/2019 04:00,4,5,1568.1,8,4394.2,11.6,2019,5
16/5/2019 05:00,5,5,1540.1,9.6,4414.1,11.3,2019,5
16/5/2019 06:00,6,5,1608.7,7,4602.7,11.9,2019,5
16/5/2019 07:00,7,5,1729.7,8.2,5171.3,11.7,2019,5
16/5/2019 08:00,8,5,1795,9.2,5579.5,12.1,2019,5
16/5/2019 09:00,9,5,1790.3,9.8,5675.1,13.2,2019,5
16/5/2019 10:00,10,5,1827.8,12.9,5867.6,16.5,2019,5
16/5/2019 11:00,11,5,1854.8,15.4,5924.3,18.8,2019,5
16/5/2019 12:00,12,5,1845.8,17.3,5857.1,20.6,2019,5
16/5/2019 13:00,13,5,1800.8,18.3,5718.3,20.8,2019,5
16/5/2019 14:00,14,5,1759.8,19.1,5644.5,22,2019,5
16/5/2019 15:00,15,5,1735.5,20.1,5535,23,2019,5
16/5/2019 16:00,16,5,1739.5,20.3,5405.4,23.2,2019,5
16/5/2019 17:00,17,5,1722.8,19.9,5313.9,22.2,2019,5
16/5/2019 18:00,18,5,1764.9,18.1,5396.6,20.8,2019,5
16/5/2019 19:00,19,5,1939.5,16.2,5976.8,20.4,2019,5
16/5/2019 20:00,20,5,2031.8,15.9,6263.1,20.4,2019,5
16/5/2019 21:00,21,5,2025.7,15,6410.7,19.8,2019,5
16/5/2019 22:00,22,5,2013.6,14.5,6209.1,19.4,2019,5
16/5/2019 23:00,23,5,1915.7,14.5,5833.3,19,2019,5
17/5/2019 00:00,0,6,1797.7,14.8,5346.1,18.8,2019,5
17/5/2019 01:00,1,6,1712.9,15.1,4818.4,18.5,2019,5
17/5/2019 02:00,2,6,1604.7,15,4400.7,18.2,2019,5
17/5/2019 03:00,3,6,1558.7,14.8,4185.9,18.1,2019,5
17/5/2019 04:00,4,6,1559.9,14.6,4095.4,17.8,2019,5
17/5/2019 05:00,5,6,1546.5,14.7,4080.8,17.4,2019,5
17/5/2019 06:00,6,6,1600.2,14.6,4266.6,17.2,2019,5
17/5/2019 07:00,7,6,1690.3,14.7,4786.7,16.9,2019,5
17/5/2019 08:00,8,6,1780.3,14.5,5166.6,16.7,2019,5
17/5/2019 09:00,9,6,1733.1,14.9,5269.3,17.7,2019,5
17/5/2019 10:00,10,6,1767.1,15.8,5462.8,18.8,2019,5
17/5/2019 11:00,11,6,1785.5,17.4,5561.1,19.2,2019,5
17/5/2019 12:00,12,6,1802.6,18.9,5592.3,20.5,2019,5
17/5/2019 13:00,13,6,1752.5,19.2,5512.4,20.8,2019,5
17/5/2019 14:00,14,6,1742.3,21.1,5451.2,22.1,2019,5
17/5/2019 15:00,15,6,1704.6,20.7,5361.1,23.2,2019,5
17/5/2019 16:00,16,6,1659.4,20.1,5272.1,22.8,2019,5
17/5/2019 17:00,17,6,1665.5,18.7,5222.7,22.3,2019,5
17/5/2019 18:00,18,6,1738.5,17.8,5209.3,21.8,2019,5
17/5/2019 19:00,19,6,1909.2,16.8,5750.7,21.6,2019,5
17/5/2019 20:00,20,6,1976.4,16.2,5970.2,21.3,2019,5
17/5/2019 21:00,21,6,1955.6,15.7,5956.5,20.6,2019,5
17/5/2019 22:00,22,6,1909.6,15.7,5744.1,20.2,2019,5
17/5/2019 23:00,23,6,1861.5,15.7,5390.4,20,2019,5
18/5/2019 00:00,0,7,1752.4,16.2,5019.9,19.8,2019,5
18/5/2019 01:00,1,7,1703.5,16.7,4619.1,19.3,2019,5
18/5/2019 02:00,2,7,1572.2,16.3,4259.6,19,2019,5
18/5/2019 03:00,3,7,1562,16.9,4040.8,18.8,2019,5
18/5/2019 04:00,4,7,1545.4,17.1,3880.9,18.3,2019,5
18/5/2019 05:00,5,7,1546.8,16.9,3824.6,18.2,2019,5
18/5/2019 06:00,6,7,1546.6,16.8,3819.8,17.9,2019,5
18/5/2019 07:00,7,7,1553.5,16.6,3941.9,17.8,2019,5
18/5/2019 08:00,8,7,1572.2,16.1,4026.4,17.2,2019,5
18/5/2019 09:00,9,7,1519.8,15.7,4148.5,18.4,2019,5
18/5/2019 10:00,10,7,1600.1,16.1,4458.3,19.4,2019,5
18/5/2019 11:00,11,7,1650.1,17.1,4592,21.4,2019,5
18/5/2019 12:00,12,7,1619.7,17.1,4664.5,22.2,2019,5
18/5/2019 13:00,13,7,1629.4,17.2,4708.5,23.6,2019,5
18/5/2019 14:00,14,7,1586.6,16.9,4676,25.2,2019,5
18/5/2019 15:00,15,7,1548.7,15.8,4570.6,24.8,2019,5
18/5/2019 16:00,16,7,1554.7,15.2,4473.1,24.2,2019,5
18/5/2019 17:00,17,7,1527.5,14,4428.6,23.9,2019,5
18/5/2019 18:00,18,7,1595,14.2,4629.2,23.2,2019,5
18/5/2019 19:00,19,7,1780.7,14.3,5231.5,20.6,2019,5
18/5/2019 20:00,20,7,1873.2,14.4,5387.7,20,2019,5
18/5/2019 21:00,21,7,1880.9,14,5382.9,19.8,2019,5
18/5/2019 22:00,22,7,1840,13.7,5196.7,19.6,2019,5
18/5/2019 23:00,23,7,1743.1,13.4,4878.5,19.3,2019,5
19/5/2019 00:00,0,1,1671.4,13.3,4562.9,19,2019,5
19/5/2019 01:00,1,1,1606.4,12.3,4258,17.6,2019,5
19/5/2019 02:00,2,1,1524.9,11.8,3947.8,15.8,2019,5
19/5/2019 03:00,3,1,1476.5,11.3,3719.3,15.4,2019,5
19/5/2019 04:00,4,1,1412.5,10.7,3582.1,15.2,2019,5
19/5/2019 05:00,5,1,1368.4,9.8,3509.8,15,2019,5
19/5/2019 06:00,6,1,1360.5,8.2,3489.2,14.5,2019,5
19/5/2019 07:00,7,1,1364.1,6.7,3532.5,14.2,2019,5
19/5/2019 08:00,8,1,1350.1,5.3,3572,13.8,2019,5
19/5/2019 09:00,9,1,1285.8,8.6,3569,13.9,2019,5
19/5/2019 10:00,10,1,1331.6,12.2,3886.6,15,2019,5
19/5/2019 11:00,11,1,1368.7,13.4,4151.7,14.8,2019,5
19/5/2019 12:00,12,1,1429.2,14.6,4425,14.9,2019,5
19/5/2019 13:00,13,1,1425.5,14.4,4600.1,14.8,2019,5
19/5/2019 14:00,14,1,1401.4,15.2,4632.7,15.1,2019,5
19/5/2019 15:00,15,1,1354,15.2,4512.9,15.8,2019,5
19/5/2019 16:00,16,1,1360.7,14.3,4343,16.8,2019,5
19/5/2019 17:00,17,1,1358.7,13.3,4305.7,16.3,2019,5
19/5/2019 18:00,18,1,1441.7,11.2,4503,15.3,2019,5
19/5/2019 19:00,19,1,1690.2,9.7,5283.6,14.2,2019,5
19/5/2019 20:00,20,1,1799.2,8.7,5668,13.2,2019,5
19/5/2019 21:00,21,1,1815.8,7.1,5879.8,12.2,2019,5
19/5/2019 22:00,22,1,1792.3,6,5886.5,11.8,2019,5
19/5/2019 23:00,23,1,1717.9,5.2,5601,11.8,2019,5
20/5/2019 00:00,0,2,1633.8,4.9,5199.3,11.6,2019,5
20/5/2019 01:00,1,2,1531,4.7,4665.3,11.5,2019,5
20/5/2019 02:00,2,2,1466.1,5.4,4349,11.2,2019,5
20/5/2019 03:00,3,2,1430.2,4.8,4148.1,10.7,2019,5
20/5/2019 04:00,4,2,1397.8,4.2,4062.3,10.2,2019,5
20/5/2019 05:00,5,2,1469,2.7,4120.6,11.7,2019,5
20/5/2019 06:00,6,2,1497.2,4.1,4282.4,12.2,2019,5
20/5/2019 07:00,7,2,1655.8,3.7,4952.2,12.4,2019,5
20/5/2019 08:00,8,2,1792.9,3.4,5471.7,13.3,2019,5
20/5/2019 09:00,9,2,1785.7,5,5572,13.8,2019,5
20/5/2019 10:00,10,2,1844.7,10.2,5848.6,14.6,2019,5
20/5/2019 11:00,11,2,1843.1,13.6,6043.6,16.3,2019,5
20/5/2019 12:00,12,2,1864.7,13.7,6062.7,16.7,2019,5
20/5/2019 13:00,13,2,1834,14.3,5936.9,17.4,2019,5
20/5/2019 14:00,14,2,1831.5,14.7,5880.9,17.1,2019,5
20/5/2019 15:00,15,2,1828.1,14.3,5806.2,16.9,2019,5
20/5/2019 16:00,16,2,1812.8,14.3,5733.5,17.1,2019,5
20/5/2019 17:00,17,2,1849,14.1,5734.2,16.6,2019,5
20/5/2019 18:00,18,2,1905.3,13.6,6012.6,16.4,2019,5
20/5/2019 19:00,19,2,2012.1,13.3,6497.1,15.1,2019,5
20/5/2019 20:00,20,2,2062.8,12.8,6799.3,14.4,2019,5
20/5/2019 21:00,21,2,2060.3,12.3,6965.2,14.5,2019,5
20/5/2019 22:00,22,2,1976.9,12.6,6834.2,14.8,2019,5
20/5/2019 23:00,23,2,1916,12.6,6429.4,15.1,2019,5
21/5/2019 00:00,0,3,1827.6,12.2,5882,15.4,2019,5
21/5/2019 01:00,1,3,1705.1,11.5,5273.3,15.6,2019,5
21/5/2019 02:00,2,3,1663.4,11.2,4820.6,15,2019,5
21/5/2019 03:00,3,3,1608.8,11.2,4563.4,13,2019,5
21/5/2019 04:00,4,3,1544.2,11.4,4462.3,13.3,2019,5
21/5/2019 05:00,5,3,1588.5,11.3,4448.2,13.1,2019,5
21/5/2019 06:00,6,3,1606.1,11.3,4546.2,13.3,2019,5
21/5/2019 07:00,7,3,1718,11.3,5151.7,13.1,2019,5
21/5/2019 08:00,8,3,1843,10.9,5706.5,13.2,2019,5
21/5/2019 09:00,9,3,1854,11.2,5841.1,13.6,2019,5
21/5/2019 10:00,10,3,1897.8,11.6,6126.4,13.2,2019,5
21/5/2019 11:00,11,3,1905.4,12.1,6352.3,22.60909091,2019,5
21/5/2019 12:00,12,3,1927,12.3,6471.6,14.6,2019,5
21/5/2019 13:00,13,3,1876.4,12.4,6430.1,15,2019,5
21/5/2019 14:00,14,3,1822.1,12.2,6407.8,16,2019,5
21/5/2019 15:00,15,3,1851.5,12.2,6373,15.6,2019,5
21/5/2019 16:00,16,3,1860.8,11.7,6291.7,15.8,2019,5
21/5/2019 17:00,17,3,1866,11.5,6173.7,15.8,2019,5
21/5/2019 18:00,18,3,1905.9,11.4,6276.4,15.4,2019,5
21/5/2019 19:00,19,3,2114.2,11.1,6842.1,15.1,2019,5
21/5/2019 20:00,20,3,2175.3,11.1,7133.4,14.7,2019,5
21/5/2019 21:00,21,3,2142.9,10.3,7339,13.9,2019,5
21/5/2019 22:00,22,3,2076.6,10.1,7235.5,13.1,2019,5
21/5/2019 23:00,23,3,1957.2,10.2,6871.6,12.2,2019,5
22/5/2019 00:00,0,4,1871,7,6291.7,11.7,2019,5
22/5/2019 01:00,1,4,1761.4,5.7,5674.2,11.1,2019,5
22/5/2019 02:00,2,4,1681.8,7,5132.4,11,2019,5
22/5/2019 03:00,3,4,1635.5,6.2,4853.7,10.8,2019,5
22/5/2019 04:00,4,4,1606.4,5.6,4738.4,10.6,2019,5
22/5/2019 05:00,5,4,1638.2,5,4725.2,10.1,2019,5
22/5/2019 06:00,6,4,1656.5,5,4898.4,10.1,2019,5
22/5/2019 07:00,7,4,1737.5,3.8,5586,10.2,2019,5
22/5/2019 08:00,8,4,1871.6,2.4,6120.8,9.8,2019,5
22/5/2019 09:00,9,4,1884.5,2.7,6259.4,10.6,2019,5
22/5/2019 10:00,10,4,1915.3,8.1,6462.8,12.8,2019,5
22/5/2019 11:00,11,4,1928.9,11.3,6475,14.9,2019,5
22/5/2019 12:00,12,4,1906,13.1,6402.6,16.6,2019,5
22/5/2019 13:00,13,4,1851.5,14,6145.5,17.9,2019,5
22/5/2019 14:00,14,4,1840.5,15.7,6035.7,18.2,2019,5
22/5/2019 15:00,15,4,1792.9,14.9,5988.3,17.5,2019,5
22/5/2019 16:00,16,4,1787.8,14.3,5877.4,17.2,2019,5
22/5/2019 17:00,17,4,1780.4,13.8,5816.8,16.4,2019,5
22/5/2019 18:00,18,4,1826,11.7,5939.3,16,2019,5
22/5/2019 19:00,19,4,2078.7,8.5,6580.5,14.9,2019,5
22/5/2019 20:00,20,4,2165,8.1,7026.8,14,2019,5
22/5/2019 21:00,21,4,2165.3,5.7,7198.5,13.2,2019,5
22/5/2019 22:00,22,4,2085.9,5.4,7164.7,13,2019,5
22/5/2019 23:00,23,4,2005.6,4.1,6876.1,12.2,2019,5
23/5/2019 00:00,0,5,1902.2,2.3,6365.4,11.4,2019,5
23/5/2019 01:00,1,5,1799.8,2.1,5720.7,10.4,2019,5
23/5/2019 02:00,2,5,1677.7,2,5192.1,9.5,2019,5
23/5/2019 03:00,3,5,1627.1,2,4915.4,9.1,2019,5
23/5/2019 04:00,4,5,1604.3,1.1,4796,8.6,2019,5
23/5/2019 05:00,5,5,1604.9,1.5,4797.1,8.1,2019,5
23/5/2019 06:00,6,5,1658.4,0,4978.6,7.7,2019,5
23/5/2019 07:00,7,5,1719.1,0,5517.8,7.2,2019,5
23/5/2019 08:00,8,5,1845.9,0,6066.4,6.9,2019,5
23/5/2019 09:00,9,5,1847.5,1.2,6335.3,8.4,2019,5
23/5/2019 10:00,10,5,1909.6,5.3,6610.8,13,2019,5
23/5/2019 11:00,11,5,1961.6,10.2,6669.8,13.9,2019,5
23/5/2019 12:00,12,5,1899.3,13.7,6584.8,15.6,2019,5
23/5/2019 13:00,13,5,1833,16.8,6435.1,16.4,2019,5
23/5/2019 14:00,14,5,1782.3,18.1,6293.6,17.5,2019,5
23/5/2019 15:00,15,5,1757.9,18.5,6139.8,17.7,2019,5
23/5/2019 16:00,16,5,1746.8,18.7,5993.3,17.6,2019,5
23/5/2019 17:00,17,5,1837.1,17.6,5919.8,16.5,2019,5
23/5/2019 18:00,18,5,1869.5,14.8,6117.7,15.1,2019,5
23/5/2019 19:00,19,5,2110.8,12.1,6834,13.4,2019,5
23/5/2019 20:00,20,5,2170.4,10.2,7297.2,11.5,2019,5
23/5/2019 21:00,21,5,2197.2,8.8,7559.5,10.7,2019,5
23/5/2019 22:00,22,5,2147.4,7.3,7508,10,2019,5
23/5/2019 23:00,23,5,1987.3,6.4,7157.1,10,2019,5
24/5/2019 00:00,0,6,1918.6,5.2,6597.6,9.8,2019,5
24/5/2019 01:00,1,6,1793.3,5.3,5914.2,9.5,2019,5
24/5/2019 02:00,2,6,1679.3,5.4,5394.3,9.2,2019,5
24/5/2019 03:00,3,6,1636.4,4.3,5122.3,9.2,2019,5
24/5/2019 04:00,4,6,1608.7,3.4,4990.9,9.1,2019,5
24/5/2019 05:00,5,6,1626.1,3.1,4992.6,8.3,2019,5
24/5/2019 06:00,6,6,1663.1,3.5,5171.3,8.2,2019,5
24/5/2019 07:00,7,6,1796.4,3.5,5785.6,8,2019,5
24/5/2019 08:00,8,6,1894.3,3.6,6358.4,8.4,2019,5
24/5/2019 09:00,9,6,1869.2,5.9,6457.5,10.8,2019,5
24/5/2019 10:00,10,6,1927.2,11.4,6609.9,13.2,2019,5
24/5/2019 11:00,11,6,1920.2,15.3,6582.7,15.8,2019,5
24/5/2019 12:00,12,6,1893.6,18,6394.4,17.8,2019,5
24/5/2019 13:00,13,6,1803.9,19.2,6165,19.1,2019,5
24/5/2019 14:00,14,6,1769.5,19.6,5997.8,20.3,2019,5
24/5/2019 15:00,15,6,1749.2,19.5,5841.7,21.1,2019,5
24/5/2019 16:00,16,6,1712.3,19.2,5684.7,20.6,2019,5
24/5/2019 17:00,17,6,1718.8,18.1,5573.9,19.5,2019,5
24/5/2019 18:00,18,6,1810.5,16.4,5718.7,18.2,2019,5
24/5/2019 19:00,19,6,2021.6,14.3,6420.4,16.1,2019,5
24/5/2019 20:00,20,6,2112.8,13.2,6715.1,16.2,2019,5
24/5/2019 21:00,21,6,2116.7,13.4,6886.4,15.5,2019,5
24/5/2019 22:00,22,6,2057.6,11.5,6808.9,14.8,2019,5
24/5/2019 23:00,23,6,1944.8,9.7,6542.5,13.8,2019,5
25/5/2019 00:00,0,1,1865.6,9.3,6167,13.6,2019,5
25/5/2019 01:00,1,1,1739.6,9.5,5680.4,13,2019,5
25/5/2019 02:00,2,1,1637.8,8.2,5217.8,12.8,2019,5
25/5/2019 03:00,3,1,1559.4,8,4901.5,12.5,2019,5
25/5/2019 04:00,4,1,1470.3,7.5,4705.4,12,2019,5
25/5/2019 05:00,5,1,1443.1,#N/A,4597.1,11.4,2019,5
25/5/2019 06:00,6,1,1419.8,5.9,4519.3,11.5,2019,5
25/5/2019 07:00,7,1,1429.6,5.5,4494.1,11.4,2019,5
25/5/2019 08:00,8,1,1414.2,5.3,4662.6,11.2,2019,5
25/5/2019 09:00,9,1,1371.9,7.1,4823.6,12.9,2019,5
25/5/2019 10:00,10,1,1450.7,10.7,5141.1,13.8,2019,5
25/5/2019 11:00,11,1,1480.3,14.4,5217,15.8,2019,5
25/5/2019 12:00,12,1,1488.5,15.4,5140,18.8,2019,5
25/5/2019 13:00,13,1,1472.9,16.8,5038.6,18.4,2019,5
25/5/2019 14:00,14,1,1451.6,18.4,4930.7,19.2,2019,5
25/5/2019 15:00,15,1,1440.1,18.3,4827.6,18.6,2019,5
25/5/2019 16:00,16,1,1435.6,17.7,4842,18.7,2019,5
25/5/2019 17:00,17,1,1442.3,16.7,4890.5,17,2019,5
25/5/2019 18:00,18,1,1544.2,15,5227,16.4,2019,5
25/5/2019 19:00,19,1,1751.7,14.4,5807.9,15.6,2019,5
25/5/2019 20:00,20,1,1820.8,13.8,6178.1,15.6,2019,5
25/5/2019 21:00,21,1,1836.6,12.9,6295.2,15.5,2019,5
25/5/2019 22:00,22,1,1768.5,12.8,6224.6,15.2,2019,5
25/5/2019 23:00,23,1,1683.6,11.9,6059.6,15.2,2019,5
26/5/2019 00:00,0,1,1622.2,11.1,5648.1,15.2,2019,5
26/5/2019 01:00,1,1,1535.9,10.5,5195.5,15.1,2019,5
26/5/2019 02:00,2,1,1463.9,9.3,4835.3,14.8,2019,5
26/5/2019 03:00,3,1,1414.2,9,4587.5,14.4,2019,5
26/5/2019 04:00,4,1,1387.9,8.3,4383.5,14.2,2019,5
26/5/2019 05:00,5,1,1370.5,8,4267.4,14.3,2019,5
26/5/2019 06:00,6,1,1359.2,8.5,4228.5,13.8,2019,5
26/5/2019 07:00,7,1,1361.9,8.5,4263.8,13.6,2019,5
26/5/2019 08:00,8,1,1380.9,7.9,4342.6,13.5,2019,5
26/5/2019 09:00,9,1,1337.7,8.6,4355.1,13.9,2019,5
26/5/2019 10:00,10,1,1389.3,9.6,4641.3,15.1,2019,5
26/5/2019 11:00,11,1,1478,11.1,4847.3,15.8,2019,5
26/5/2019 12:00,12,1,1498.3,12.9,4836.9,17.9,2019,5
26/5/2019 13:00,13,1,1501.1,13.4,4766.2,18.9,2019,5
26/5/2019 14:00,14,1,1475.5,14.7,4706.3,19,2019,5
26/5/2019 15:00,15,1,1452.1,15.2,4579.2,19.4,2019,5
26/5/2019 16:00,16,1,1427.3,15.7,4521.5,19.3,2019,5
26/5/2019 17:00,17,1,1440,15.2,4563.5,18.5,2019,5
26/5/2019 18:00,18,1,1524.4,14.1,4846.1,18.1,2019,5
26/5/2019 19:00,19,1,1722.7,12.9,5447.2,17.1,2019,5
26/5/2019 20:00,20,1,1805.8,9.9,5858,16.6,2019,5
26/5/2019 21:00,21,1,1820.2,10.4,6084.1,16,2019,5
26/5/2019 22:00,22,1,1792.5,11.6,6085.8,15.2,2019,5
26/5/2019 23:00,23,1,1728.1,11.3,5809.8,14.6,2019,5
27/5/2019 00:00,0,2,1630,10.6,5441.3,14,2019,5
27/5/2019 01:00,1,2,1578.6,10.9,4813.4,14.2,2019,5
27/5/2019 02:00,2,2,1488.7,11.4,4441.9,14.2,2019,5
27/5/2019 03:00,3,2,1458,11.6,4227.4,14.6,2019,5
27/5/2019 04:00,4,2,1457.1,#N/A,4128.2,14.7,2019,5
27/5/2019 05:00,5,2,1475.5,10.2,4140.5,14,2019,5
27/5/2019 06:00,6,2,1516.7,9.4,4331.9,14.4,2019,5
27/5/2019 07:00,7,2,1645,8.4,4982,14.8,2019,5
27/5/2019 08:00,8,2,1789.5,8.2,5525.6,14.2,2019,5
27/5/2019 09:00,9,2,1785.8,8.9,5630.5,14.6,2019,5
27/5/2019 10:00,10,2,1884.8,11.6,5939.6,14.2,2019,5
27/5/2019 11:00,11,2,1910.8,12.9,6129.8,15.4,2019,5
27/5/2019 12:00,12,2,1882.3,13.8,6166.3,17.2,2019,5
27/5/2019 13:00,13,2,1861.6,14.3,6008.4,18.4,2019,5
27/5/2019 14:00,14,2,1836.8,15.1,5940,17.8,2019,5
27/5/2019 15:00,15,2,1807.1,14.5,5879.2,17.8,2019,5
27/5/2019 16:00,16,2,1753.4,13.3,5785,17.4,2019,5
27/5/2019 17:00,17,2,1747.3,12.4,5764.1,17.1,2019,5
27/5/2019 18:00,18,2,1822.7,10.3,5980.9,16.4,2019,5
27/5/2019 19:00,19,2,2009.9,9.1,6527.7,16,2019,5
27/5/2019 20:00,20,2,2114.5,7.3,6817.2,16.2,2019,5
27/5/2019 21:00,21,2,2116.1,4.7,6995.2,16,2019,5
27/5/2019 22:00,22,2,2079.7,4.9,6862.7,15.4,2019,5
27/5/2019 23:00,23,2,1968.7,4.1,6497.7,15.1,2019,5
28/5/2019 00:00,0,3,1849.6,4.2,5957.8,15.3,2019,5
28/5/2019 01:00,1,3,1740.4,4.6,5299.6,15.3,2019,5
28/5/2019 02:00,2,3,1671,5.7,4845.1,15,2019,5
28/5/2019 03:00,3,3,1598.1,4.1,4623,13.9,2019,5
28/5/2019 04:00,4,3,1583.5,3.9,4508.9,12.9,2019,5
28/5/2019 05:00,5,3,1583.1,5.4,4514.2,12.1,2019,5
28/5/2019 06:00,6,3,1634.4,5.1,4684.8,12,2019,5
28/5/2019 07:00,7,3,1758,5.4,5323.6,11.5,2019,5
28/5/2019 08:00,8,3,1845.7,5.4,5865.1,11.2,2019,5
28/5/2019 09:00,9,3,1822.9,7.2,5983.8,12,2019,5
28/5/2019 10:00,10,3,1914.4,9.5,6243.3,14.6,2019,5
28/5/2019 11:00,11,3,1911.8,13.2,6409.1,15.1,2019,5
28/5/2019 12:00,12,3,1873.5,15.3,6426,16.4,2019,5
28/5/2019 13:00,13,3,1830.9,16.7,6288.6,17.4,2019,5
28/5/2019 14:00,14,3,1832.6,17.5,6189.8,16.5,2019,5
28/5/2019 15:00,15,3,1833.9,18.1,6002.2,17.4,2019,5
28/5/2019 16:00,16,3,1812.6,17.7,5826.9,18.2,2019,5
28/5/2019 17:00,17,3,1820.5,16.3,5687.3,17,2019,5
28/5/2019 18:00,18,3,1880.4,14.3,5851.7,15.5,2019,5
28/5/2019 19:00,19,3,2063.4,13.4,6559.3,13.7,2019,5
28/5/2019 20:00,20,3,2116.6,12.6,6940.2,12.8,2019,5
28/5/2019 21:00,21,3,2138.7,10.1,7143.8,12.6,2019,5
28/5/2019 22:00,22,3,2062.7,11.7,7063.2,11.9,2019,5
28/5/2019 23:00,23,3,1963.1,10,6733.3,11.2,2019,5
29/5/2019 00:00,0,4,1823,9.1,6225.6,11.7,2019,5
29/5/2019 01:00,1,4,1702,7.8,5592.8,11.1,2019,5
29/5/2019 02:00,2,4,1556.1,7.8,5133,10.4,2019,5
29/5/2019 03:00,3,4,1516.2,6.9,4818.8,9.6,2019,5
29/5/2019 04:00,4,4,1462.3,6.3,4657.9,9.1,2019,5
29/5/2019 05:00,5,4,1443.6,6.6,4584.5,8.6,2019,5
29/5/2019 06:00,6,4,1452.5,6.4,4611.3,8.6,2019,5
29/5/2019 07:00,7,4,1478.6,5.2,4905.2,8.8,2019,5
29/5/2019 08:00,8,4,1557.6,5.5,5265.7,8.6,2019,5
29/5/2019 09:00,9,4,1538.1,7.1,5581.4,9.2,2019,5
29/5/2019 10:00,10,4,1599,8.7,5975.7,12,2019,5
29/5/2019 11:00,11,4,1659.1,9.4,6174.3,13.4,2019,5
29/5/2019 12:00,12,4,1682.8,11.1,6286.6,12.9,2019,5
29/5/2019 13:00,13,4,1648.9,11.1,6457.3,13.3,2019,5
29/5/2019 14:00,14,4,1623.2,10.9,6529.3,13.6,2019,5
29/5/2019 15:00,15,4,1621,10.7,6500.4,13.6,2019,5
29/5/2019 16:00,16,4,1609.1,10.8,6477.1,13.2,2019,5
29/5/2019 17:00,17,4,1639.7,10.3,6459.1,13.2,2019,5
29/5/2019 18:00,18,4,1720.1,9.8,6672.8,12.5,2019,5
29/5/2019 19:00,19,4,1909.3,8.8,7243.7,11.7,2019,5
29/5/2019 20:00,20,4,1955.8,8.6,7511.6,11.8,2019,5
29/5/2019 21:00,21,4,1971.5,8,7642.5,11.7,2019,5
29/5/2019 22:00,22,4,1908.8,5.4,7507.9,11.7,2019,5
29/5/2019 23:00,23,4,1828.7,5.7,7158.4,11.6,2019,5
30/5/2019 00:00,0,5,1741.3,7.1,6569.3,10.9,2019,5
30/5/2019 01:00,1,5,1626.3,6.2,5866.1,10.1,2019,5
30/5/2019 02:00,2,5,1524.3,6,5332.8,9.7,2019,5
30/5/2019 03:00,3,5,1465.1,5.6,5054.2,9.6,2019,5
30/5/2019 04:00,4,5,1456.5,5.8,4936.9,9,2019,5
30/5/2019 05:00,5,5,1477.4,4.4,4940.5,9.6,2019,5
30/5/2019 06:00,6,5,1493.1,1.8,5139.3,10.6,2019,5
30/5/2019 07:00,7,5,1647,2.3,5827.7,11.7,2019,5
30/5/2019 08:00,8,5,1874.4,2.7,6396.6,11.2,2019,5
30/5/2019 09:00,9,5,1896.2,3.6,6530.2,13,2019,5
30/5/2019 10:00,10,5,1945,5.6,6760.1,13.8,2019,5
30/5/2019 11:00,11,5,1960.1,9.2,6954.1,13.6,2019,5
30/5/2019 12:00,12,5,1997.6,10.7,7093.5,13.6,2019,5
30/5/2019 13:00,13,5,1975,10.9,7076.5,13.4,2019,5
30/5/2019 14:00,14,5,1967.2,10.7,7123.7,13.4,2019,5
30/5/2019 15:00,15,5,1949.2,11.3,7165.2,13.4,2019,5
30/5/2019 16:00,16,5,1926.9,10.5,7111.2,12.8,2019,5
30/5/2019 17:00,17,5,1939.5,10.3,7122.6,12.7,2019,5
