Fecha,Hora,Tipo Dia,Energia BSAS,Clima BSAS,Energia GBA,Clima GBA,Año,Mes,,,
29/8/2020 03:00,3,7,1512.058,13.9,4480.89,13.9,2020,8,,,
29/8/2020 04:00,4,7,1459.003,13.5,4289.478,13.5,2020,8,,,
29/8/2020 05:00,5,7,1459.673,13,4196.679,13,2020,8,,,
29/8/2020 06:00,6,7,1463.289,14.5,4155.127,14.5,2020,8,,,
29/8/2020 07:00,7,7,1475.441,15.1,4250.476,15.1,2020,8,,,
29/8/2020 08:00,8,7,1491.416,15,4340.343,15,2020,8,,,
29/8/2020 09:00,9,7,1505.421,14.8,4519.233,14.8,2020,8,,,
29/8/2020 10:00,10,7,1595.551,15,4877.42,15,2020,8,,,
29/8/2020 11:00,11,7,1642.346,14.5,5228.039,14.5,2020,8,,,
29/8/2020 12:00,12,7,1662.759,13.7,5585.958,13.7,2020,8,,,
29/8/2020 13:00,13,7,1646.749,13.6,5811.891,13.6,2020,8,,,
29/8/2020 14:00,14,7,1602.211,13.9,5907.441,13.9,2020,8,,,
29/8/2020 15:00,15,7,1568.099,14.4,5821.548,14.4,2020,8,,,
29/8/2020 16:00,16,7,1565.796,14.5,5778.818,14.5,2020,8,,,
29/8/2020 17:00,17,7,1569.603,14,5674.384,14,2020,8,,,
29/8/2020 18:00,18,7,1603.392,13.6,5713.56,13.6,2020,8,,,
29/8/2020 19:00,19,7,1705.606,13,6079.19,13,2020,8,,,
29/8/2020 20:00,20,7,1847.163,12.8,6716.067,12.8,2020,8,,,
29/8/2020 21:00,21,7,1886.144,11.9,7026.212,11.9,2020,8,,,
29/8/2020 22:00,22,7,1846.606,11,7072.221,11,2020,8,,,
29/8/2020 23:00,23,7,1777.318,9.8,6864.229,9.8,2020,8,,,
30/8/2020 00:00,0,1,1697.126,8.6,6568.914,8.6,2020,8,,,
30/8/2020 01:00,1,1,1592.374,7.4,6153.352,7.4,2020,8,,,
30/8/2020 02:00,2,1,1501.238,6.9,5745.073,6.9,2020,8,,,
30/8/2020 03:00,3,1,1441.983,6,5323.18,6,2020,8,,,
30/8/2020 04:00,4,1,1394.688,5.4,5089.481,5.4,2020,8,,,
30/8/2020 05:00,5,1,1360.723,4.6,4939.694,4.6,2020,8,,,
30/8/2020 06:00,6,1,1352.755,3.8,4860.438,3.8,2020,8,,,
30/8/2020 07:00,7,1,1352.536,3,4887.91,3,2020,8,,,
30/8/2020 08:00,8,1,1293.649,3.2,4847.51,3.2,2020,8,,,
30/8/2020 09:00,9,1,1304.291,5.1,5106.568,5.1,2020,8,,,
30/8/2020 10:00,10,1,1370.111,7.9,5498.995,7.9,2020,8,,,
30/8/2020 11:00,11,1,1413.971,9.8,5777.801,9.8,2020,8,,,
30/8/2020 12:00,12,1,1430.869,11.6,5808.039,11.6,2020,8,,,
30/8/2020 13:00,13,1,1422.837,12.5,5724.404,12.5,2020,8,,,
30/8/2020 14:00,14,1,1400.46,13.4,5581.948,13.4,2020,8,,,
30/8/2020 15:00,15,1,1373.2,14.4,5346.824,14.4,2020,8,,,
30/8/2020 16:00,16,1,1356.349,14.2,5207.36,14.2,2020,8,,,
30/8/2020 17:00,17,1,1365.915,13.9,5237.879,13.9,2020,8,,,
30/8/2020 18:00,18,1,1410.197,12.8,5472.331,12.8,2020,8,,,
30/8/2020 19:00,19,1,1550.997,11.3,6087.107,11.3,2020,8,,,
30/8/2020 20:00,20,1,1760.026,10.4,7075.951,10.4,2020,8,,,
30/8/2020 21:00,21,1,1824.961,9.4,7500.674,9.4,2020,8,,,
30/8/2020 22:00,22,1,1820.664,8.8,7602.334,8.8,2020,8,,,
30/8/2020 23:00,23,1,1757.958,7.4,7379.348,7.4,2020,8,,,
31/8/2020 00:00,0,2,1661.431,6.8,6903.738,6.8,2020,8,,,
31/8/2020 01:00,1,2,1569.35,6.2,6361.619,6.2,2020,8,,,
31/8/2020 02:00,2,2,1477.031,5.8,5750.828,5.8,2020,8,,,
31/8/2020 03:00,3,2,1428.893,5.3,5401.49,5.3,2020,8,,,
31/8/2020 04:00,4,2,1404.414,6.7,5192.978,6.7,2020,8,,,
31/8/2020 05:00,5,2,1407.806,7.2,5126.135,7.2,2020,8,,,
31/8/2020 06:00,6,2,1434.55,7,5223.469,7,2020,8,,,
31/8/2020 07:00,7,2,1529.218,6.8,5606.35,6.8,2020,8,,,
31/8/2020 08:00,8,2,1597.648,6.9,6009.748,6.9,2020,8,,,
31/8/2020 09:00,9,2,1706.451,8.4,6586.887,8.4,2020,8,,,
31/8/2020 10:00,10,2,1823.611,10.3,7182.01,10.3,2020,8,,,
31/8/2020 11:00,11,2,1884.738,11.9,7477.106,11.9,2020,8,,,
31/8/2020 12:00,12,2,1901.985,13.3,7542.739,13.3,2020,8,,,
31/8/2020 13:00,13,2,1889.956,13.8,7523.796,13.8,2020,8,,,
31/8/2020 14:00,14,2,1886.522,14.4,7487.24,14.4,2020,8,,,
31/8/2020 15:00,15,2,1855.105,14.1,7355.229,14.1,2020,8,,,
31/8/2020 16:00,16,2,1820.651,14.2,7226.418,14.2,2020,8,,,
31/8/2020 17:00,17,2,1822.524,13.6,7026.908,13.6,2020,8,,,
31/8/2020 18:00,18,2,1841.608,12.4,6981.645,12.4,2020,8,,,
31/8/2020 19:00,19,2,1965.71,11.7,7383.464,11.7,2020,8,,,
31/8/2020 20:00,20,2,2110.134,11.1,8126.4,11.1,2020,8,,,
31/8/2020 21:00,21,2,2145.905,10.9,8483.626,10.9,2020,8,,,
31/8/2020 22:00,22,2,2090.346,10.4,8430.192,10.4,2020,8,,,
31/8/2020 23:00,23,2,2005.666,10.1,8085.246,10.1,2020,8,,,
1/9/2020 00:00,0,3,1905.567,9.8,7492.363,9.8,2020,9,,,
1/9/2020 01:00,1,3,1756.932,9.1,6738.507,9.1,2020,9,,,
1/9/2020 02:00,2,3,1668.636,8.6,6092.607,8.6,2020,9,,,
1/9/2020 03:00,3,3,1597.799,8.5,5723.849,8.5,2020,9,,,
1/9/2020 04:00,4,3,1555.895,8.1,5532.374,8.1,2020,9,,,
1/9/2020 05:00,5,3,1553.901,7.5,5454.57,7.5,2020,9,,,
1/9/2020 06:00,6,3,1566.686,7.7,5509.33,7.7,2020,9,,,
1/9/2020 07:00,7,3,1637.796,7.8,5831.213,7.8,2020,9,,,
1/9/2020 08:00,8,3,1673.314,8,6295.754,8,2020,9,,,
1/9/2020 09:00,9,3,1766.035,9,6842.796,9,2020,9,,,
1/9/2020 10:00,10,3,1900.368,9.4,7487.037,9.4,2020,9,,,
1/9/2020 11:00,11,3,1938.706,9.8,7877.151,9.8,2020,9,,,
1/9/2020 12:00,12,3,1950.862,9.9,8133.685,9.9,2020,9,,,
1/9/2020 13:00,13,3,1945.925,9.9,8340.147,9.9,2020,9,,,
1/9/2020 14:00,14,3,1982.313,10,8528.155,10,2020,9,,,
1/9/2020 15:00,15,3,1940.072,9.8,8614.865,9.8,2020,9,,,
1/9/2020 16:00,16,3,1947.413,9.7,8614.616,9.7,2020,9,,,
1/9/2020 17:00,17,3,1953.177,9.6,8547.742,9.6,2020,9,,,
1/9/2020 18:00,18,3,1952.068,9.7,8561.718,9.7,2020,9,,,
1/9/2020 19:00,19,3,2060.68,9.8,8820.582,9.8,2020,9,,,
1/9/2020 20:00,20,3,2210.958,9.9,8566.432,9.9,2020,9,,,
1/9/2020 21:00,21,3,2254.981,10.2,8331.104091,10.2,2020,9,,,
1/9/2020 22:00,22,3,2197.242,9.8,8481.756,9.8,2020,9,,,
1/9/2020 23:00,23,3,2085.87,10.4,8743.812,10.4,2020,9,,,
2/9/2020 00:00,0,4,1977.289,9.9,8141.593,9.9,2020,9,,,
2/9/2020 01:00,1,4,1852.759,10.1,7215.155,10.1,2020,9,,,
2/9/2020 02:00,2,4,1745.728,10.2,6505.33,10.2,2020,9,,,
2/9/2020 03:00,3,4,1687.971,10.1,6070.567,10.1,2020,9,,,
2/9/2020 04:00,4,4,1659.746,9.8,5802.609,9.8,2020,9,,,
2/9/2020 05:00,5,4,1645.497,10,5702.011,10,2020,9,,,
2/9/2020 06:00,6,4,1664.632,9.7,5757.843,9.7,2020,9,,,
2/9/2020 07:00,7,4,1735.469,10.4,6054.171,10.4,2020,9,,,
2/9/2020 08:00,8,4,1802.831,10.1,6440.754,10.1,2020,9,,,
2/9/2020 09:00,9,4,1835.579,10.2,6951.717,10.2,2020,9,,,
2/9/2020 10:00,10,4,1947.861,10.6,7609.551,10.6,2020,9,,,
2/9/2020 11:00,11,4,2039.059,10.9,8075.213,10.9,2020,9,,,
2/9/2020 12:00,12,4,2078.057,11.2,8400.521,11.2,2020,9,,,
2/9/2020 13:00,13,4,2055.508,11.4,8627.133,11.4,2020,9,,,
2/9/2020 14:00,14,4,2026.276,11.4,8743.983,11.4,2020,9,,,
2/9/2020 15:00,15,4,2026.022,11.4,8770.729,11.4,2020,9,,,
2/9/2020 16:00,16,4,2012.841,11.6,8677.499,11.6,2020,9,,,
2/9/2020 17:00,17,4,2036.536,11.2,8554.402,11.2,2020,9,,,
2/9/2020 18:00,18,4,2060.851,11.2,8456.042,11.2,2020,9,,,
2/9/2020 19:00,19,4,2128.949,11,8638.512,11,2020,9,,,
2/9/2020 20:00,20,4,2230.728,10.9,8880.931,10.9,2020,9,,,
2/9/2020 21:00,21,4,2245.394,10.7,8438.395364,10.7,2020,9,,,
2/9/2020 22:00,22,4,2176.728,10.3,8907.875,10.3,2020,9,,,
2/9/2020 23:00,23,4,2091.462,10.1,8518.813,10.1,2020,9,,,
3/9/2020 00:00,0,5,1990.296,10,7921.985,10,2020,9,,,
3/9/2020 01:00,1,5,1856.14,9.8,7150.569,9.8,2020,9,,,
3/9/2020 02:00,2,5,1767.457,9.6,6457.766,9.6,2020,9,,,
3/9/2020 03:00,3,5,1665.559,9.3,6028.472,9.3,2020,9,,,
3/9/2020 04:00,4,5,1648.623,8.9,5795.179,8.9,2020,9,,,
3/9/2020 05:00,5,5,1660.169,8.7,5673.724,8.7,2020,9,,,
3/9/2020 06:00,6,5,1657.625,8.4,5700.626,8.4,2020,9,,,
3/9/2020 07:00,7,5,1706.734,8.2,6039.194,8.2,2020,9,,,
3/9/2020 08:00,8,5,1752.282,7.9,6371.471,7.9,2020,9,,,
3/9/2020 09:00,9,5,1831.364,8,6976.192,8,2020,9,,,
3/9/2020 10:00,10,5,1924.767,8.7,7581.121,8.7,2020,9,,,
3/9/2020 11:00,11,5,1952.058,9.2,7874.591,9.2,2020,9,,,
3/9/2020 12:00,12,5,1972.63,10.6,7891.393,10.6,2020,9,,,
3/9/2020 13:00,13,5,1976.364,11.7,7846.939,11.7,2020,9,,,
3/9/2020 14:00,14,5,1955.513,11.8,7884.841,11.8,2020,9,,,
3/9/2020 15:00,15,5,1877.178,12.1,7869.335,12.1,2020,9,,,
3/9/2020 16:00,16,5,1876.316,13,7692.979,13,2020,9,,,
3/9/2020 17:00,17,5,1890.754,13,7471.184,13,2020,9,,,
3/9/2020 18:00,18,5,1903.682,12.7,7427.592,12.7,2020,9,,,
3/9/2020 19:00,19,5,1944.614,11.9,7781.366,11.9,2020,9,,,
3/9/2020 20:00,20,5,2124.394,11.7,8307.62,11.7,2020,9,,,
3/9/2020 21:00,21,5,2153.26,11.6,8627.323,11.6,2020,9,,,
3/9/2020 22:00,22,5,2136.717,11.4,8612.589,11.4,2020,9,,,
3/9/2020 23:00,23,5,2066.753,11.4,8211.591,11.4,2020,9,,,
4/9/2020 00:00,0,6,1952.054,11.4,7615.998,11.4,2020,9,,,
4/9/2020 01:00,1,6,1829.276,11.4,6832.182,11.4,2020,9,,,
4/9/2020 02:00,2,6,1722.176,11.3,6180.226,11.3,2020,9,,,
4/9/2020 03:00,3,6,1632.431,10.7,5781.619,10.7,2020,9,,,
4/9/2020 04:00,4,6,1605.19,9.7,5542.928,9.7,2020,9,,,
4/9/2020 05:00,5,6,1595.33,9.4,5451.18,9.4,2020,9,,,
4/9/2020 06:00,6,6,1602.663,9.2,5490.554,9.2,2020,9,,,
4/9/2020 07:00,7,6,1677.222,9.8,5812.591,9.8,2020,9,,,
4/9/2020 08:00,8,6,1703.771,9.8,6083.007,9.8,2020,9,,,
4/9/2020 09:00,9,6,1814.234,11.6,6594.124,11.6,2020,9,,,
4/9/2020 10:00,10,6,1895.428,13.3,7012.455,13.3,2020,9,,,
4/9/2020 11:00,11,6,1925.534,14.9,7140.296,14.9,2020,9,,,
4/9/2020 12:00,12,6,1913.646,15.8,7097.333,15.8,2020,9,,,
4/9/2020 13:00,13,6,1888.349,16.5,6995.262,16.5,2020,9,,,
4/9/2020 14:00,14,6,1812.813,17.2,6798.385,17.2,2020,9,,,
4/9/2020 15:00,15,6,1761.686,18.2,6502.033,18.2,2020,9,,,
4/9/2020 16:00,16,6,1749.896,17.8,6173.368,17.8,2020,9,,,
4/9/2020 17:00,17,6,1775.668,17.4,5991.048,17.4,2020,9,,,
4/9/2020 18:00,18,6,1775.688,16.4,6042.702,16.4,2020,9,,,
4/9/2020 19:00,19,6,1865.773,15.2,6426.942,15.2,2020,9,,,
4/9/2020 20:00,20,6,2019.116,13.9,7093.111,13.9,2020,9,,,
4/9/2020 21:00,21,6,2033.282,12.6,7383.747,12.6,2020,9,,,
4/9/2020 22:00,22,6,1988.775,11.8,7400.784,11.8,2020,9,,,
4/9/2020 23:00,23,6,1951.023,11.1,7140.913,11.1,2020,9,,,
5/9/2020 00:00,0,7,1897.492,10.7,6761.301,10.7,2020,9,,,
5/9/2020 01:00,1,7,1779.672,10.2,6237.768,10.2,2020,9,,,
5/9/2020 02:00,2,7,1704.211,9.9,5733.698,9.9,2020,9,,,
5/9/2020 03:00,3,7,1609.361,9.5,5373.973,9.5,2020,9,,,
5/9/2020 04:00,4,7,1596.3,9.2,5125.487,9.2,2020,9,,,
5/9/2020 05:00,5,7,1591.29,10.4,4935.142,10.4,2020,9,,,
5/9/2020 06:00,6,7,1557.63,10.1,4908.318,10.1,2020,9,,,
5/9/2020 07:00,7,7,1609.841,8.7,5031.674,8.7,2020,9,,,
5/9/2020 08:00,8,7,1573.272,8.9,5044.297,8.9,2020,9,,,
5/9/2020 09:00,9,7,1629.414,11.4,5347.228,11.4,2020,9,,,
5/9/2020 10:00,10,7,1680.47,14.5,5646.736,14.5,2020,9,,,
5/9/2020 11:00,11,7,1716.325,15.4,5751.748,15.4,2020,9,,,
5/9/2020 12:00,12,7,1710.834,15.8,5622.039,15.8,2020,9,,,
5/9/2020 13:00,13,7,1666.794,16.3,5505.692,16.3,2020,9,,,
5/9/2020 14:00,14,7,1617.769,16.9,5393.782,16.9,2020,9,,,
5/9/2020 15:00,15,7,1568.737,17,5225.351,17,2020,9,,,
5/9/2020 16:00,16,7,1557.523,15.5,5100.967,15.5,2020,9,,,
5/9/2020 17:00,17,7,1546.144,14.8,5079.95,14.8,2020,9,,,
5/9/2020 18:00,18,7,1599.847,13.8,5258.842,13.8,2020,9,,,
5/9/2020 19:00,19,7,1698.35,13.2,5843.701,13.2,2020,9,,,
5/9/2020 20:00,20,7,1879.182,12,6764.065,12,2020,9,,,
5/9/2020 21:00,21,7,1913.963,11.4,7154.751,11.4,2020,9,,,
5/9/2020 22:00,22,7,1882.286,10.8,7240.477,10.8,2020,9,,,
5/9/2020 23:00,23,7,1806.67,10.3,7034.862,10.3,2020,9,,,
6/9/2020 00:00,0,1,1725.283,10.2,6700.558,10.2,2020,9,,,
6/9/2020 01:00,1,1,1627.367,10.4,6221.361,10.4,2020,9,,,
6/9/2020 02:00,2,1,1529.545,10.6,5731.478,10.6,2020,9,,,
6/9/2020 03:00,3,1,1500.707,10.2,5346.582,10.2,2020,9,,,
6/9/2020 04:00,4,1,1441.366,9.9,5089.181,9.9,2020,9,,,
6/9/2020 05:00,5,1,1404.181,9.4,4906.98,9.4,2020,9,,,
6/9/2020 06:00,6,1,1359.81,9.2,4818.631,9.2,2020,9,,,
6/9/2020 07:00,7,1,1352.233,8.4,4813.006,8.4,2020,9,,,
6/9/2020 08:00,8,1,1279.797,8.3,4704.656,8.3,2020,9,,,
6/9/2020 09:00,9,1,1311.422,10.3,4917.498,10.3,2020,9,,,
6/9/2020 10:00,10,1,1379.644,12.1,5238.232,12.1,2020,9,,,
6/9/2020 11:00,11,1,1437.967,12.4,5494.129,12.4,2020,9,,,
6/9/2020 12:00,12,1,1450.521,13.1,5548.312,13.1,2020,9,,,
6/9/2020 13:00,13,1,1445.851,14.8,5488.216,14.8,2020,9,,,
6/9/2020 14:00,14,1,1429.863,15.5,5345.974,15.5,2020,9,,,
6/9/2020 15:00,15,1,1397.758,15.9,5141.733,15.9,2020,9,,,
6/9/2020 16:00,16,1,1370.272,15.4,4942.897,15.4,2020,9,,,
6/9/2020 17:00,17,1,1364.768,14.8,4905.453,14.8,2020,9,,,
6/9/2020 18:00,18,1,1419.757,13.2,5088.265,13.2,2020,9,,,
6/9/2020 19:00,19,1,1527.622,11.9,5709.561,11.9,2020,9,,,
6/9/2020 20:00,20,1,1786.524,11.2,6765.363,11.2,2020,9,,,
6/9/2020 21:00,21,1,1862.533,10.7,7223.862,10.7,2020,9,,,
6/9/2020 22:00,22,1,1858.805,9.6,7316.961,9.6,2020,9,,,
6/9/2020 23:00,23,1,1799.35,9.5,7140.269,9.5,2020,9,,,
7/9/2020 00:00,0,2,1707.702,9.4,6720.702,9.4,2020,9,,,
7/9/2020 01:00,1,2,1599.602,9,6053.136,9,2020,9,,,
7/9/2020 02:00,2,2,1532.47,8.4,5543.778,8.4,2020,9,,,
7/9/2020 03:00,3,2,1456.442,7.8,5199.519,7.8,2020,9,,,
7/9/2020 04:00,4,2,1428.599,7.2,5017.041,7.2,2020,9,,,
7/9/2020 05:00,5,2,1419.226,7,4950.106,7,2020,9,,,
7/9/2020 06:00,6,2,1438.436,6.9,5029.38,6.9,2020,9,,,
7/9/2020 07:00,7,2,1494.657,6.6,5344.699,6.6,2020,9,,,
7/9/2020 08:00,8,2,1520.907,7.4,5642.7,7.4,2020,9,,,
7/9/2020 09:00,9,2,1618.697,12.3,6192.993,12.3,2020,9,,,
7/9/2020 10:00,10,2,1701.944,13.5,6567.152,13.5,2020,9,,,
7/9/2020 11:00,11,2,1720.395,14.5,6628.175,14.5,2020,9,,,
7/9/2020 12:00,12,2,1720.604,15.3,6495.781,15.3,2020,9,,,
7/9/2020 13:00,13,2,1699.45,16.5,6373.549,16.5,2020,9,,,
7/9/2020 14:00,14,2,1668.796,16.3,6222.541,16.3,2020,9,,,
7/9/2020 15:00,15,2,1625.985,15.9,6030.494,15.9,2020,9,,,
7/9/2020 16:00,16,2,1600.792,16.3,5892.858,16.3,2020,9,,,
7/9/2020 17:00,17,2,1598.989,15.8,5799.307,15.8,2020,9,,,
7/9/2020 18:00,18,2,1635.836,14.7,5826.564,14.7,2020,9,,,
7/9/2020 19:00,19,2,1714.987,13.5,6259.616,13.5,2020,9,,,
7/9/2020 20:00,20,2,1910.643,12.8,7144.325,12.8,2020,9,,,
7/9/2020 21:00,21,2,1959.374,12.6,7599.62,12.6,2020,9,,,
7/9/2020 22:00,22,2,1925.165,12.7,7602.878,12.7,2020,9,,,
7/9/2020 23:00,23,2,1848.162,12.9,7253.883,12.9,2020,9,,,
8/9/2020 00:00,0,3,1760.318,13,6718.335,13,2020,9,,,
8/9/2020 01:00,1,3,1658.567,13,6160.946,13,2020,9,,,
8/9/2020 02:00,2,3,1564.556,12.7,5529.412,12.7,2020,9,,,
8/9/2020 03:00,3,3,1519.574,12.4,5204.321,12.4,2020,9,,,
8/9/2020 04:00,4,3,1479.713,12.3,5019.665,12.3,2020,9,,,
8/9/2020 05:00,5,3,1482.251,12.2,4963.251,12.2,2020,9,,,
8/9/2020 06:00,6,3,1499.535,11.9,5028.698,11.9,2020,9,,,
8/9/2020 07:00,7,3,1553.641,11.7,5305.474,11.7,2020,9,,,
8/9/2020 08:00,8,3,1566.224,11.4,5563.095,11.4,2020,9,,,
8/9/2020 09:00,9,3,1637.584,13.2,6060.124,13.2,2020,9,,,
8/9/2020 10:00,10,3,1721.145,14.4,6383.828,14.4,2020,9,,,
8/9/2020 11:00,11,3,1758.16,15.6,6369.019,15.6,2020,9,,,
8/9/2020 12:00,12,3,1741.483,16.9,6232.296,16.9,2020,9,,,
8/9/2020 13:00,13,3,1712.755,18.2,6130.698,18.2,2020,9,,,
8/9/2020 14:00,14,3,1717.629,19.8,6040.524,19.8,2020,9,,,
8/9/2020 15:00,15,3,1673.979,19.7,5804.147,19.7,2020,9,,,
8/9/2020 16:00,16,3,1658.7,19.8,5613.239,19.8,2020,9,,,
8/9/2020 17:00,17,3,1626.34,19.8,5496.86,19.8,2020,9,,,
8/9/2020 18:00,18,3,1641.647,19.1,5498.851,19.1,2020,9,,,
8/9/2020 19:00,19,3,1729.651,17.2,5802.788,17.2,2020,9,,,
8/9/2020 20:00,20,3,1913.044,17.1,6532.542,17.1,2020,9,,,
8/9/2020 21:00,21,3,1973.85,17,6760.036,17,2020,9,,,
8/9/2020 22:00,22,3,1959.618,17.6,6679.131,17.6,2020,9,,,
8/9/2020 23:00,23,3,1853.705,17.2,6293.197,17.2,2020,9,,,
9/9/2020 00:00,0,4,1746.871,16.6,5810.892,16.6,2020,9,,,
9/9/2020 01:00,1,4,1640.737,15.8,5267.77,15.8,2020,9,,,
9/9/2020 02:00,2,4,1558.391,14.3,4837.548,14.3,2020,9,,,
9/9/2020 03:00,3,4,1501.428,13.9,4580.092,13.9,2020,9,,,
9/9/2020 04:00,4,4,1479.732,14.7,4401.335,14.7,2020,9,,,
9/9/2020 05:00,5,4,1456.12,14.9,4353.02,14.9,2020,9,,,
9/9/2020 06:00,6,4,1508.655,14.6,4420.203,14.6,2020,9,,,
9/9/2020 07:00,7,4,1560.549,14,4665.969,14,2020,9,,,
9/9/2020 08:00,8,4,1581.589,13.9,4890.875,13.9,2020,9,,,
9/9/2020 09:00,9,4,1603.665,15.8,5317.373,15.8,2020,9,,,
9/9/2020 10:00,10,4,1705.07,16.3,5703.859,16.3,2020,9,,,
9/9/2020 11:00,11,4,1753.08,17.1,5857.202,17.1,2020,9,,,
9/9/2020 12:00,12,4,1770.637,17.9,5923.288,17.9,2020,9,,,
9/9/2020 13:00,13,4,1751.742,20,5927.876,20,2020,9,,,
9/9/2020 14:00,14,4,1748.962,20.1,5865.306,20.1,2020,9,,,
9/9/2020 15:00,15,4,1733.72,20.1,5738.528,20.1,2020,9,,,
9/9/2020 16:00,16,4,1716.594,20.3,5579.999,20.3,2020,9,,,
9/9/2020 17:00,17,4,1691.512,20.9,5450.615,20.9,2020,9,,,
9/9/2020 18:00,18,4,1711.544,20.3,5389.406,20.3,2020,9,,,
9/9/2020 19:00,19,4,1769.044,19.1,5671.684,19.1,2020,9,,,
9/9/2020 20:00,20,4,1941.198,18,6191.039,18,2020,9,,,
9/9/2020 21:00,21,4,1987.369,16.6,6387.729,16.6,2020,9,,,
9/9/2020 22:00,22,4,1957.115,16.4,6274.579,16.4,2020,9,,,
9/9/2020 23:00,23,4,1876.293,15,5936.899,15,2020,9,,,
10/9/2020 00:00,0,5,1785.955,14.4,5533.679,14.4,2020,9,,,
10/9/2020 01:00,1,5,1670.391,13.6,5068.767,13.6,2020,9,,,
10/9/2020 02:00,2,5,1559.608,13.3,4687.669,13.3,2020,9,,,
10/9/2020 03:00,3,5,1540.924,12.6,4395.394,12.6,2020,9,,,
10/9/2020 04:00,4,5,1521.856,12,4255.038,12,2020,9,,,
10/9/2020 05:00,5,5,1496.526,11.6,4208.263,11.6,2020,9,,,
10/9/2020 06:00,6,5,1507.181,11.3,4307.81,11.3,2020,9,,,
10/9/2020 07:00,7,5,1573.415,11.4,4570.058,11.4,2020,9,,,
10/9/2020 08:00,8,5,1584.523,12.2,4816.662,12.2,2020,9,,,
10/9/2020 09:00,9,5,1647.622,13.5,5288.948,13.5,2020,9,,,
10/9/2020 10:00,10,5,1747.278,17,5592.177,17,2020,9,,,
10/9/2020 11:00,11,5,1765.424,17.4,5663.982,17.4,2020,9,,,
10/9/2020 12:00,12,5,1763.94,18.2,5649.558,18.2,2020,9,,,
10/9/2020 13:00,13,5,1738.546,18.5,5652.004,18.5,2020,9,,,
10/9/2020 14:00,14,5,1730.936,19.3,5597.252,19.3,2020,9,,,
10/9/2020 15:00,15,5,1670.474,19.6,5419.989,19.6,2020,9,,,
10/9/2020 16:00,16,5,1654.341,20.2,5258.085,20.2,2020,9,,,
10/9/2020 17:00,17,5,1696.562,19.9,5127.397,19.9,2020,9,,,
10/9/2020 18:00,18,5,1699.159,19.1,5108.081,19.1,2020,9,,,
10/9/2020 19:00,19,5,1747.273,18.2,5349.834,18.2,2020,9,,,
10/9/2020 20:00,20,5,1893.554,17.9,5990.24,17.9,2020,9,,,
10/9/2020 21:00,21,5,1912.309,18,6212.399,18,2020,9,,,
10/9/2020 22:00,22,5,1883.202,17.8,6052.942,17.8,2020,9,,,
10/9/2020 23:00,23,5,1796.488,17.5,5750.585,17.5,2020,9,,,
11/9/2020 00:00,0,6,1725.784,16.7,5318.844,16.7,2020,9,,,
11/9/2020 01:00,1,6,1628.488,16.2,4834.927,16.2,2020,9,,,
11/9/2020 02:00,2,6,1552.973,15.9,4451.952,15.9,2020,9,,,
11/9/2020 03:00,3,6,1506.605,16.2,4231.84,16.2,2020,9,,,
11/9/2020 04:00,4,6,1480.237,16,4132.236,16,2020,9,,,
11/9/2020 05:00,5,6,1486.217,15.9,3998.2,15.9,2020,9,,,
11/9/2020 06:00,6,6,1520.205,15.4,4084.494,15.4,2020,9,,,
11/9/2020 07:00,7,6,1578.602,14.9,4332.166,14.9,2020,9,,,
11/9/2020 08:00,8,6,1570.217,14.8,4532.344,14.8,2020,9,,,
11/9/2020 09:00,9,6,1651.744,16.6,4912.541,16.6,2020,9,,,
11/9/2020 10:00,10,6,1700.894,17.8,5213.778,17.8,2020,9,,,
11/9/2020 11:00,11,6,1749.529,18.8,5354.232,18.8,2020,9,,,
11/9/2020 12:00,12,6,1747.79,19.2,5403.543,19.2,2020,9,,,
11/9/2020 13:00,13,6,1770.969,19.8,5446.231,19.8,2020,9,,,
11/9/2020 14:00,14,6,1786.076,20.4,5425.022,20.4,2020,9,,,
11/9/2020 15:00,15,6,1756.77,19.6,5306.317,19.6,2020,9,,,
11/9/2020 16:00,16,6,1730.309,19.2,5237.68,19.2,2020,9,,,
11/9/2020 17:00,17,6,1727.253,17.9,5186.533,17.9,2020,9,,,
11/9/2020 18:00,18,6,1749.344,16.8,5344.196,16.8,2020,9,,,
11/9/2020 19:00,19,6,1807.147,16,5716.133,16,2020,9,,,
11/9/2020 20:00,20,6,1986.923,15.6,6184.974,15.6,2020,9,,,
11/9/2020 21:00,21,6,2038.623,13.9,6410.2,13.9,2020,9,,,
11/9/2020 22:00,22,6,2010.925,13.3,6375.675,13.3,2020,9,,,
11/9/2020 23:00,23,6,1959.277,12.3,6120.192,12.3,2020,9,,,
12/9/2020 00:00,0,7,1859.056,11.1,5766.68,11.1,2020,9,,,
12/9/2020 01:00,1,7,1768.365,10.8,5346.284,10.8,2020,9,,,
12/9/2020 02:00,2,7,1682.571,10.3,4980.361,10.3,2020,9,,,
12/9/2020 03:00,3,7,1610.881,9.4,4703.047,9.4,2020,9,,,
12/9/2020 04:00,4,7,1579.398,8.2,4502.233,8.2,2020,9,,,
12/9/2020 05:00,5,7,1555.723,7.6,4413.694,7.6,2020,9,,,
12/9/2020 06:00,6,7,1553.586,7.5,4387.931,7.5,2020,9,,,
12/9/2020 07:00,7,7,1559.245,7.5,4431.437,7.5,2020,9,,,
12/9/2020 08:00,8,7,1516.07,9.7,4471.874,9.7,2020,9,,,
12/9/2020 09:00,9,7,1562.689,13.1,4824.38,13.1,2020,9,,,
