,Hora,Tipo Dia,Energia PBA,Clima PBA,Energia GBA,Clima GBA,Año,Mes
368,8.0,3.0,1525.1,15.7,4842.5,21.9,2018.0,1.0
369,9.0,3.0,1647.8,19.1,5411.7,23.5,2018.0,1.0
370,10.0,3.0,1736.6,21.2,5902.2,25.0,2018.0,1.0
371,11.0,3.0,1799.8,22.7,6185.5,25.4,2018.0,1.0
372,12.0,3.0,1874.5,23.5,6430.4,27.1,2018.0,1.0
373,13.0,3.0,1910.9,24.0,6651.7,28.2,2018.0,1.0
374,14.0,3.0,1934.3,24.5,6801.3,29.0,2018.0,1.0
375,15.0,3.0,1926.8,24.9,6883.8,29.3,2018.0,1.0
376,16.0,3.0,1917.0,24.0,6899.7,29.7,2018.0,1.0
377,17.0,3.0,1924.8,22.6,6859.7,29.2,2018.0,1.0
378,18.0,3.0,1921.2,21.8,6642.4,28.3,2018.0,1.0
379,19.0,3.0,1866.1,21.2,6419.7,26.8,2018.0,1.0
380,20.0,3.0,1836.8,21.5,6239.0,25.7,2018.0,1.0
381,21.0,3.0,1943.3,21.0,6663.7,25.0,2018.0,1.0
382,22.0,3.0,2033.3,20.8,6974.6,24.9,2018.0,1.0
383,23.0,3.0,1960.8,20.6,6782.1,25.0,2018.0,1.0
384,0.0,4.0,1871.6,20.4,6339.5,24.8,2018.0,1.0
385,1.0,4.0,1750.0,19.7,5863.6,24.3,2018.0,1.0
386,2.0,4.0,1658.3,19.0,5478.5,24.1,2018.0,1.0
387,3.0,4.0,1595.5,18.0,5229.5,23.9,2018.0,1.0
388,4.0,4.0,1556.7,18.3,5077.4,23.7,2018.0,1.0
389,5.0,4.0,1548.9,18.6,4998.2,23.5,2018.0,1.0
390,6.0,4.0,1504.0,18.9,4999.5,23.9,2018.0,1.0
391,7.0,4.0,1458.7,19.6,5009.5,24.1,2018.0,1.0
392,8.0,4.0,1533.9,20.2,5483.7,24.6,2018.0,1.0
393,9.0,4.0,1652.0,21.5,5970.6,25.2,2018.0,1.0
394,10.0,4.0,1740.1,22.6,6446.5,25.7,2018.0,1.0
395,11.0,4.0,1803.2,24.2,6753.1,28.7,2018.0,1.0
396,12.0,4.0,1850.6,25.1,7030.8,29.0,2018.0,1.0
397,13.0,4.0,1879.4,25.8,7277.6,29.9,2018.0,1.0
398,14.0,4.0,1827.6,26.2,7274.1,28.8,2018.0,1.0
399,15.0,4.0,1817.8,26.6,7096.9,27.8,2018.0,1.0
400,16.0,4.0,1793.6,26.7,6802.9,25.1,2018.0,1.0
401,17.0,4.0,1815.9,27.5,6585.7,24.6,2018.0,1.0
402,18.0,4.0,1818.0,26.7,6315.9,24.0,2018.0,1.0
403,19.0,4.0,1795.4,25.9,6095.4,24.5,2018.0,1.0
404,20.0,4.0,1805.7,24.5,6008.1,24.6,2018.0,1.0
405,21.0,4.0,1949.1,23.6,6438.6,24.1,2018.0,1.0
406,22.0,4.0,2020.5,22.2,6748.1,22.9,2018.0,1.0
407,23.0,4.0,1950.5,21.2,6447.9,22.6,2018.0,1.0
408,0.0,5.0,1862.5,20.4,6000.1,22.1,2018.0,1.0
409,1.0,5.0,1746.3,19.4,5597.0,21.8,2018.0,1.0
410,2.0,5.0,1638.5,18.4,5150.5,21.7,2018.0,1.0
411,3.0,5.0,1580.2,16.2,4880.1,20.3,2018.0,1.0
412,4.0,5.0,1546.4,15.4,4738.1,20.0,2018.0,1.0
413,5.0,5.0,1563.5,15.0,4674.8,19.5,2018.0,1.0
414,6.0,5.0,1514.8,14.6,4655.2,19.3,2018.0,1.0
415,7.0,5.0,1475.2,16.6,4627.6,20.2,2018.0,1.0
416,8.0,5.0,1582.7,18.2,5080.4,22.1,2018.0,1.0
417,9.0,5.0,1691.7,21.0,5625.7,24.8,2018.0,1.0
418,10.0,5.0,1798.4,23.5,6113.2,27.7,2018.0,1.0
419,11.0,5.0,1864.5,25.9,6478.7,29.0,2018.0,1.0
420,12.0,5.0,1935.1,27.8,6854.7,31.0,2018.0,1.0
421,13.0,5.0,2009.8,25.4,7069.5,31.8,2018.0,1.0
422,14.0,5.0,2042.1,26.0,7386.1,32.4,2018.0,1.0
423,15.0,5.0,2046.9,25.7,7605.7,30.2,2018.0,1.0
424,16.0,5.0,2053.4,22.8,7637.5,29.2,2018.0,1.0
425,17.0,5.0,2063.3,22.6,7541.8,28.2,2018.0,1.0
426,18.0,5.0,2049.7,25.3,7346.4,29.2,2018.0,1.0
427,19.0,5.0,2012.4,24.6,7049.6,28.6,2018.0,1.0
428,20.0,5.0,1994.7,22.4,6915.3,27.9,2018.0,1.0
429,21.0,5.0,2095.8,20.5,7428.6,27.3,2018.0,1.0
430,22.0,5.0,2170.2,19.5,7815.1,25.3,2018.0,1.0
431,23.0,5.0,2087.3,18.4,7672.0,25.9,2018.0,1.0
432,0.0,6.0,1984.5,18.0,7139.4,25.5,2018.0,1.0
433,1.0,6.0,1858.3,16.3,6585.2,25.8,2018.0,1.0
434,2.0,6.0,1762.2,15.1,6090.5,25.2,2018.0,1.0
435,3.0,6.0,1697.2,14.0,5743.4,24.0,2018.0,1.0
436,4.0,6.0,1678.3,12.2,5493.7,22.7,2018.0,1.0
437,5.0,6.0,1652.2,13.0,5318.2,21.9,2018.0,1.0
438,6.0,6.0,1615.6,13.9,5226.9,20.8,2018.0,1.0
439,7.0,6.0,1552.7,16.3,5113.8,21.2,2018.0,1.0
440,8.0,6.0,1611.6,18.6,5531.7,23.4,2018.0,1.0
441,9.0,6.0,1732.8,20.5,6061.9,26.6,2018.0,1.0
442,10.0,6.0,1890.4,22.5,6620.3,29.4,2018.0,1.0
443,11.0,6.0,1995.7,24.3,7065.4,30.4,2018.0,1.0
444,12.0,6.0,2084.9,23.9,7335.1,31.9,2018.0,1.0
445,13.0,6.0,2159.3,24.0,7634.9,33.9,2018.0,1.0
446,14.0,6.0,2171.7,23.8,7913.6,34.6,2018.0,1.0
447,15.0,6.0,2182.8,23.8,8100.6,33.0,2018.0,1.0
448,16.0,6.0,2188.1,23.2,8166.1,32.8,2018.0,1.0
449,17.0,6.0,2206.4,23.3,8065.0,31.0,2018.0,1.0
450,18.0,6.0,2187.6,23.0,7805.2,29.8,2018.0,1.0
451,19.0,6.0,2131.1,21.6,7377.7,27.6,2018.0,1.0
452,20.0,6.0,2099.3,20.6,7072.8,25.9,2018.0,1.0
453,21.0,6.0,2192.1,19.8,7360.4,25.2,2018.0,1.0
454,22.0,6.0,2255.0,19.1,7502.6,24.9,2018.0,1.0
455,23.0,6.0,2177.6,18.8,7227.3,24.6,2018.0,1.0
456,0.0,7.0,2082.0,18.2,6845.5,24.6,2018.0,1.0
457,1.0,7.0,1953.0,17.5,6445.0,24.4,2018.0,1.0
458,2.0,7.0,1842.9,17.1,6069.9,23.9,2018.0,1.0
459,3.0,7.0,1772.0,16.3,5738.1,23.4,2018.0,1.0
460,4.0,7.0,1719.4,16.6,5482.4,22.8,2018.0,1.0
461,5.0,7.0,1691.9,16.2,5280.3,22.7,2018.0,1.0
462,6.0,7.0,1609.4,16.8,5073.7,21.7,2018.0,1.0
463,7.0,7.0,1511.3,17.9,4751.7,23.1,2018.0,1.0
464,8.0,7.0,1574.1,20.0,4882.4,24.5,2018.0,1.0
465,9.0,7.0,1679.2,22.2,5264.3,25.6,2018.0,1.0
466,10.0,7.0,1780.4,24.7,5661.2,26.4,2018.0,1.0
467,11.0,7.0,1881.0,26.0,5951.2,28.2,2018.0,1.0
468,12.0,7.0,1934.5,28.8,6191.1,30.2,2018.0,1.0
469,13.0,7.0,2026.4,30.2,6456.2,32.5,2018.0,1.0
470,14.0,7.0,2024.1,30.3,6635.7,32.6,2018.0,1.0
471,15.0,7.0,2007.8,19.076923076923077,6751.8,30.9,2018.0,1.0
472,16.0,7.0,1983.2,31.2,6783.6,31.2,2018.0,1.0
473,17.0,7.0,1938.4,31.6,6719.7,31.0,2018.0,1.0
474,18.0,7.0,1914.5,12.80769230769231,6601.5,30.0,2018.0,1.0
475,19.0,7.0,1876.2,27.6,6468.0,29.4,2018.0,1.0
476,20.0,7.0,1896.0,25.6,6398.5,27.5,2018.0,1.0
477,21.0,7.0,2018.5,24.0,6862.9,27.0,2018.0,1.0
478,22.0,7.0,2066.8,23.8,7083.1,26.2,2018.0,1.0
479,23.0,7.0,1982.1,23.6,6965.0,26.0,2018.0,1.0
480,0.0,1.0,1893.1,23.4,6786.8,25.7,2018.0,1.0
481,1.0,1.0,1811.6,22.0,6563.6,25.9,2018.0,1.0
482,2.0,1.0,1723.7,20.6,6310.0,26.1,2018.0,1.0
483,3.0,1.0,1653.9,20.4,5997.1,25.7,2018.0,1.0
484,4.0,1.0,1579.2,19.0,5766.4,25.4,2018.0,1.0
485,5.0,1.0,1543.8,18.4,5531.0,25.5,2018.0,1.0
486,6.0,1.0,1487.9,19.0,5341.4,25.2,2018.0,1.0
487,7.0,1.0,1376.1,20.6,4927.7,25.5,2018.0,1.0
488,8.0,1.0,1383.8,22.4,4981.2,26.2,2018.0,1.0
489,9.0,1.0,1435.2,23.0,5123.4,28.0,2018.0,1.0
490,10.0,1.0,1512.6,25.3,5425.3,30.8,2018.0,1.0
491,11.0,1.0,1611.2,24.6,5727.2,31.8,2018.0,1.0
492,12.0,1.0,1682.8,25.4,6028.4,31.9,2018.0,1.0
493,13.0,1.0,1788.2,25.0,6371.6,32.4,2018.0,1.0
494,14.0,1.0,1801.8,25.0,6565.3,33.0,2018.0,1.0
495,15.0,1.0,1810.8,25.4,6669.8,32.5,2018.0,1.0
496,16.0,1.0,1803.9,26.5,6750.8,30.4,2018.0,1.0
497,17.0,1.0,1784.3,25.2,6754.2,30.6,2018.0,1.0
498,18.0,1.0,1758.7,24.1,6571.8,29.7,2018.0,1.0
499,19.0,1.0,1734.1,22.8,6329.4,27.8,2018.0,1.0
500,20.0,1.0,1763.4,22.2,6262.5,27.0,2018.0,1.0
501,21.0,1.0,1878.1,22.1,6950.2,26.7,2018.0,1.0
502,22.0,1.0,1962.5,22.1,7501.3,26.5,2018.0,1.0
503,23.0,1.0,1917.9,21.8,7547.2,26.2,2018.0,1.0
504,0.0,2.0,1852.4,21.4,7330.8,25.1,2018.0,1.0
505,1.0,2.0,1783.0,20.3,6892.9,24.6,2018.0,1.0
506,2.0,2.0,1721.3,19.6,6449.2,26.0,2018.0,1.0
507,3.0,2.0,1656.9,18.7,6097.5,25.9,2018.0,1.0
508,4.0,2.0,1622.9,18.8,5860.6,25.2,2018.0,1.0
509,5.0,2.0,1571.9,19.2,5700.3,24.1,2018.0,1.0
510,6.0,2.0,1521.8,19.6,5649.9,23.1,2018.0,1.0
511,7.0,2.0,1456.0,20.4,5569.5,24.2,2018.0,1.0
512,8.0,2.0,1530.1,22.4,6050.3,25.8,2018.0,1.0
513,9.0,2.0,1654.1,24.5,6740.3,28.0,2018.0,1.0
514,10.0,2.0,1780.7,25.8,7404.6,28.9,2018.0,1.0
515,11.0,2.0,1882.1,26.1,7842.1,29.7,2018.0,1.0
516,12.0,2.0,1990.7,26.5,8181.5,30.2,2018.0,1.0
517,13.0,2.0,2063.5,26.7,8528.9,31.2,2018.0,1.0
518,14.0,2.0,2112.5,26.3,8502.5,29.8,2018.0,1.0
519,15.0,2.0,2097.0,26.0,8294.8,27.9,2018.0,1.0
520,16.0,2.0,2058.3,25.8,8090.7,26.4,2018.0,1.0
521,17.0,2.0,2033.4,25.3,7953.5,27.2,2018.0,1.0
522,18.0,2.0,2024.6,24.7,7795.4,27.6,2018.0,1.0
523,19.0,2.0,1971.0,23.4,7405.3,26.3,2018.0,1.0
524,20.0,2.0,1952.6,21.8,7244.6,26.4,2018.0,1.0
525,21.0,2.0,2063.4,21.4,7765.8,25.8,2018.0,1.0
526,22.0,2.0,2146.3,20.7,8042.4,25.4,2018.0,1.0
527,23.0,2.0,2094.5,20.0,7727.7,24.8,2018.0,1.0
528,0.0,3.0,2005.9,19.4,7129.2,23.8,2018.0,1.0
529,1.0,3.0,1905.1,19.4,6583.1,23.6,2018.0,1.0
530,2.0,3.0,1805.4,19.0,6123.4,23.8,2018.0,1.0
531,3.0,3.0,1738.7,18.8,5830.4,24.0,2018.0,1.0
532,4.0,3.0,1712.9,18.6,5659.5,24.3,2018.0,1.0
533,5.0,3.0,1698.8,18.6,5556.4,24.4,2018.0,1.0
534,6.0,3.0,1659.7,19.0,5543.0,24.4,2018.0,1.0
535,7.0,3.0,1585.1,20.2,5512.0,24.7,2018.0,1.0
536,8.0,3.0,1665.4,21.4,6011.7,25.9,2018.0,1.0
537,9.0,3.0,1812.8,23.3,6684.2,27.9,2018.0,1.0
538,10.0,3.0,1934.9,25.2,7284.3,30.1,2018.0,1.0
539,11.0,3.0,2008.4,26.4,7677.0,32.0,2018.0,1.0
540,12.0,3.0,2098.6,27.8,8102.9,32.8,2018.0,1.0
541,13.0,3.0,2186.0,28.0,8412.9,33.0,2018.0,1.0
542,14.0,3.0,2214.6,28.7,8694.8,34.6,2018.0,1.0
543,15.0,3.0,2198.2,28.4,8836.4,35.8,2018.0,1.0
544,16.0,3.0,2143.1,26.7,8316.9,29.2,2018.0,1.0
545,17.0,3.0,2120.8,25.6,7745.9,25.8,2018.0,1.0
546,18.0,3.0,2113.5,16.8,7576.4,27.1,2018.0,1.0
547,19.0,3.0,2058.5,17.4,7360.8,28.0,2018.0,1.0
548,20.0,3.0,2009.5,17.7,7214.0,26.4,2018.0,1.0
549,21.0,3.0,2101.0,18.0,7643.3,26.0,2018.0,1.0
550,22.0,3.0,2189.7,20.8,7961.2,25.7,2018.0,1.0
551,23.0,3.0,2122.1,21.0,7779.2,25.8,2018.0,1.0
552,0.0,4.0,2033.3,19.6,7311.0,25.0,2018.0,1.0
553,1.0,4.0,1891.5,18.2,6727.9,23.8,2018.0,1.0
554,2.0,4.0,1769.8,18.0,6190.7,23.4,2018.0,1.0
555,3.0,4.0,1707.9,17.8,5779.2,22.6,2018.0,1.0
556,4.0,4.0,1651.8,17.0,5484.4,21.4,2018.0,1.0
557,5.0,4.0,1620.3,16.8,5244.8,19.9,2018.0,1.0
558,6.0,4.0,1575.3,16.6,5101.4,18.9,2018.0,1.0
559,7.0,4.0,1518.2,16.4,4939.1,18.4,2018.0,1.0
560,8.0,4.0,1566.9,17.2,5176.9,18.7,2018.0,1.0
561,9.0,4.0,1671.9,17.5,5500.7,20.0,2018.0,1.0
562,10.0,4.0,1737.6,18.6,5756.1,21.2,2018.0,1.0
563,11.0,4.0,1780.1,17.8,5910.3,23.3,2018.0,1.0
564,12.0,4.0,1839.9,18.5,6049.3,23.4,2018.0,1.0
565,13.0,4.0,1845.3,18.5,6146.1,23.9,2018.0,1.0
566,14.0,4.0,1849.9,19.1,6249.8,25.4,2018.0,1.0
567,15.0,4.0,1859.4,18.8,6349.7,26.0,2018.0,1.0
568,16.0,4.0,1879.6,18.2,6360.2,25.8,2018.0,1.0
569,17.0,4.0,1877.1,17.8,6310.9,25.4,2018.0,1.0
570,18.0,4.0,1876.2,17.1,6083.8,24.4,2018.0,1.0
571,19.0,4.0,1827.3,16.5,5809.2,23.8,2018.0,1.0
572,20.0,4.0,1801.3,16.2,5704.9,22.3,2018.0,1.0
573,21.0,4.0,1948.8,16.0,6156.0,21.5,2018.0,1.0
574,22.0,4.0,2002.7,15.5,6236.4,20.9,2018.0,1.0
575,23.0,4.0,1927.9,15.6,5829.2,19.1,2018.0,1.0
576,0.0,5.0,1849.3,15.1,5404.2,18.4,2018.0,1.0
577,1.0,5.0,1737.1,15.3,4972.6,17.9,2018.0,1.0
578,2.0,5.0,1638.5,13.3,4616.7,17.2,2018.0,1.0
579,3.0,5.0,1574.2,12.6,4397.1,16.1,2018.0,1.0
580,4.0,5.0,1543.4,12.5,4291.3,16.0,2018.0,1.0
581,5.0,5.0,1543.5,13.0,4235.0,15.9,2018.0,1.0
582,6.0,5.0,1529.1,12.3,4274.4,14.9,2018.0,1.0
583,7.0,5.0,1465.9,12.4,4253.9,15.2,2018.0,1.0
584,8.0,5.0,1541.1,16.2,4585.1,16.9,2018.0,1.0
585,9.0,5.0,1621.4,17.1,5033.6,19.1,2018.0,1.0
586,10.0,5.0,1718.0,17.5,5424.9,21.5,2018.0,1.0
587,11.0,5.0,1776.7,17.9,5656.5,22.6,2018.0,1.0
588,12.0,5.0,1820.7,18.1,5827.8,23.6,2018.0,1.0
589,13.0,5.0,1850.6,18.6,5925.1,23.4,2018.0,1.0
590,14.0,5.0,1855.8,18.6,5964.0,24.4,2018.0,1.0
591,15.0,5.0,1863.6,18.5,5986.5,23.9,2018.0,1.0
592,16.0,5.0,1865.8,18.4,5972.8,23.9,2018.0,1.0
593,17.0,5.0,1901.3,18.1,5903.9,23.2,2018.0,1.0
594,18.0,5.0,1904.0,18.0,5777.8,23.8,2018.0,1.0
595,19.0,5.0,1874.5,17.3,5600.2,21.9,2018.0,1.0
596,20.0,5.0,1843.3,16.2,5616.1,21.4,2018.0,1.0
597,21.0,5.0,1981.6,15.8,6141.4,20.8,2018.0,1.0
598,22.0,5.0,2043.5,16.2,6134.9,20.4,2018.0,1.0
599,23.0,5.0,1963.1,16.6,5753.0,20.4,2018.0,1.0
600,0.0,6.0,1849.9,15.8,5347.5,20.4,2018.0,1.0
601,1.0,6.0,1757.1,16.0,4984.2,20.9,2018.0,1.0
602,2.0,6.0,1675.3,16.2,4694.4,22.4,2018.0,1.0
603,3.0,6.0,1621.1,15.8,4503.0,21.8,2018.0,1.0
604,4.0,6.0,1612.4,15.8,4360.7,21.4,2018.0,1.0
605,5.0,6.0,1600.5,15.8,4342.2,21.0,2018.0,1.0
606,6.0,6.0,1595.8,15.6,4446.6,21.2,2018.0,1.0
607,7.0,6.0,1550.3,17.2,4543.1,21.3,2018.0,1.0
608,8.0,6.0,1602.4,18.4,4805.7,21.8,2018.0,1.0
609,9.0,6.0,1713.9,20.8,5268.4,22.8,2018.0,1.0
610,10.0,6.0,1846.2,22.8,5681.2,23.4,2018.0,1.0
611,11.0,6.0,1888.8,23.6,5933.8,24.7,2018.0,1.0
612,12.0,6.0,1939.0,25.0,6139.5,25.8,2018.0,1.0
613,13.0,6.0,1967.6,25.7,6333.8,27.6,2018.0,1.0
614,14.0,6.0,2006.4,26.8,6474.7,27.5,2018.0,1.0
615,15.0,6.0,2000.0,26.8,6546.4,28.5,2018.0,1.0
616,16.0,6.0,1990.2,25.2,6596.9,28.8,2018.0,1.0
617,17.0,6.0,1991.2,25.0,6587.3,28.5,2018.0,1.0
618,18.0,6.0,2009.1,23.8,6454.3,27.6,2018.0,1.0
619,19.0,6.0,1995.3,23.2,6199.3,26.3,2018.0,1.0
620,20.0,6.0,1997.2,21.6,6167.9,26.0,2018.0,1.0
621,21.0,6.0,2120.8,20.2,6668.7,25.2,2018.0,1.0
622,22.0,6.0,2145.0,19.8,6773.8,24.9,2018.0,1.0
623,23.0,6.0,2044.9,19.6,6526.9,25.5,2018.0,1.0
624,0.0,7.0,1937.1,19.6,6247.3,25.8,2018.0,1.0
625,1.0,7.0,1864.4,19.0,5853.5,25.0,2018.0,1.0
626,2.0,7.0,1773.0,18.6,5455.0,24.2,2018.0,1.0
627,3.0,7.0,1686.1,19.6,5168.1,23.6,2018.0,1.0
628,4.0,7.0,1653.1,19.8,4944.4,23.2,2018.0,1.0
629,5.0,7.0,1620.4,20.2,4800.5,22.6,2018.0,1.0
630,6.0,7.0,1575.4,20.2,4706.4,22.2,2018.0,1.0
631,7.0,7.0,1509.1,20.4,4492.6,22.1,2018.0,1.0
632,8.0,7.0,1521.3,20.8,4494.9,22.2,2018.0,1.0
633,9.0,7.0,1617.3,21.4,4695.8,22.5,2018.0,1.0
634,10.0,7.0,1686.7,22.5,4955.6,22.6,2018.0,1.0
635,11.0,7.0,1763.0,23.6,5187.0,24.4,2018.0,1.0
636,12.0,7.0,1809.3,24.7,5422.6,26.2,2018.0,1.0
637,13.0,7.0,1820.2,26.3,5711.4,27.1,2018.0,1.0
638,14.0,7.0,1804.9,26.8,5935.6,27.6,2018.0,1.0
639,15.0,7.0,1780.9,26.9,6090.7,28.8,2018.0,1.0
640,16.0,7.0,1767.1,27.4,6145.3,28.2,2018.0,1.0
641,17.0,7.0,1773.1,27.4,6217.7,28.4,2018.0,1.0
642,18.0,7.0,1800.8,27.0,6288.2,28.8,2018.0,1.0
643,19.0,7.0,1805.7,26.7,6266.2,28.2,2018.0,1.0
644,20.0,7.0,1817.8,24.6,6227.9,27.7,2018.0,1.0
645,21.0,7.0,1948.5,23.9,6749.5,26.8,2018.0,1.0
646,22.0,7.0,2022.7,18.6,7030.5,25.9,2018.0,1.0
647,23.0,7.0,1939.5,17.0,6805.5,24.8,2018.0,1.0
648,0.0,1.0,1857.3,16.1,6480.6,24.0,2018.0,1.0
649,1.0,1.0,1768.7,17.2,6109.4,23.5,2018.0,1.0
650,2.0,1.0,1677.4,17.5,5733.1,23.1,2018.0,1.0
651,3.0,1.0,1582.6,16.5,5384.3,23.1,2018.0,1.0
652,4.0,1.0,1513.5,15.5,5110.4,21.7,2018.0,1.0
653,5.0,1.0,1486.9,13.9,4901.7,21.5,2018.0,1.0
654,6.0,1.0,1443.7,13.2,4737.2,21.1,2018.0,1.0
655,7.0,1.0,1318.6,13.7,4328.2,22.3,2018.0,1.0
656,8.0,1.0,1309.7,18.5,4312.3,23.5,2018.0,1.0
657,9.0,1.0,1348.5,20.5,4530.6,26.0,2018.0,1.0
658,10.0,1.0,1435.5,22.4,4813.3,27.8,2018.0,1.0
659,11.0,1.0,1507.9,24.0,5093.2,29.8,2018.0,1.0
660,12.0,1.0,1571.5,24.9,5389.5,30.8,2018.0,1.0
661,13.0,1.0,1636.1,26.5,5686.0,31.4,2018.0,1.0
662,14.0,1.0,1645.1,26.6,5878.0,32.0,2018.0,1.0
663,15.0,1.0,1651.0,26.7,5981.6,30.4,2018.0,1.0
664,16.0,1.0,1672.4,26.8,6046.2,29.4,2018.0,1.0
665,17.0,1.0,1658.2,23.8,5990.7,28.4,2018.0,1.0
666,18.0,1.0,1669.2,22.8,5853.5,27.8,2018.0,1.0
667,19.0,1.0,1678.7,22.0,5671.0,26.0,2018.0,1.0
668,20.0,1.0,1691.4,20.5,5527.1,24.6,2018.0,1.0
669,21.0,1.0,1849.6,18.2,6040.2,24.0,2018.0,1.0
670,22.0,1.0,1946.8,17.4,6348.3,23.8,2018.0,1.0
671,23.0,1.0,1893.6,15.6,6237.3,23.4,2018.0,1.0
672,0.0,2.0,1824.5,14.4,5962.5,23.3,2018.0,1.0
673,1.0,2.0,1736.6,13.8,5578.3,23.1,2018.0,1.0
674,2.0,2.0,1665.2,13.6,5203.8,22.0,2018.0,1.0
675,3.0,2.0,1593.0,14.0,4916.7,21.5,2018.0,1.0
676,4.0,2.0,1555.3,13.8,4741.5,21.3,2018.0,1.0
677,5.0,2.0,1544.2,13.4,4648.2,21.2,2018.0,1.0
678,6.0,2.0,1517.4,13.6,4675.8,21.0,2018.0,1.0
679,7.0,2.0,1459.0,15.6,4710.5,21.1,2018.0,1.0
680,8.0,2.0,1514.2,18.6,5139.1,22.5,2018.0,1.0
681,9.0,2.0,1626.9,20.5,5671.2,24.2,2018.0,1.0
682,10.0,2.0,1712.8,22.8,6118.3,25.0,2018.0,1.0
683,11.0,2.0,1783.9,24.7,6373.2,26.2,2018.0,1.0
684,12.0,2.0,1863.8,26.5,6559.7,27.1,2018.0,1.0
685,13.0,2.0,1910.3,27.5,6762.2,28.0,2018.0,1.0
686,14.0,2.0,2002.3,28.0,6959.5,29.0,2018.0,1.0
687,15.0,2.0,2000.8,28.3,7108.5,30.4,2018.0,1.0
688,16.0,2.0,2030.8,26.0,7152.8,29.8,2018.0,1.0
689,17.0,2.0,2038.8,25.1,7101.5,29.3,2018.0,1.0
690,18.0,2.0,2053.5,24.5,6900.8,28.2,2018.0,1.0
691,19.0,2.0,2011.8,23.8,6546.0,26.6,2018.0,1.0
692,20.0,2.0,2013.1,22.4,6355.2,25.6,2018.0,1.0
693,21.0,2.0,2128.3,21.7,6833.9,24.6,2018.0,1.0
694,22.0,2.0,2192.5,20.0,7033.0,24.0,2018.0,1.0
695,23.0,2.0,2111.4,19.2,6738.6,24.2,2018.0,1.0
696,0.0,3.0,1999.3,18.1,6353.1,24.0,2018.0,1.0
697,1.0,3.0,1892.5,17.0,5825.9,23.2,2018.0,1.0
698,2.0,3.0,1783.5,16.2,5410.7,22.8,2018.0,1.0
699,3.0,3.0,1733.2,15.8,5102.0,21.9,2018.0,1.0
700,4.0,3.0,1692.0,15.8,4919.4,21.5,2018.0,1.0
701,5.0,3.0,1706.1,14.9,4836.7,21.0,2018.0,1.0
702,6.0,3.0,1714.8,16.0,4863.4,20.8,2018.0,1.0
703,7.0,3.0,1647.1,16.9,4872.9,20.7,2018.0,1.0
704,8.0,3.0,1718.1,19.0,5217.0,21.0,2018.0,1.0
705,9.0,3.0,1834.5,21.1,5708.9,22.2,2018.0,1.0
706,10.0,3.0,1907.9,23.0,6130.5,24.0,2018.0,1.0
707,11.0,3.0,1969.5,24.6,6497.2,26.0,2018.0,1.0
708,12.0,3.0,2028.4,26.7,6769.8,27.2,2018.0,1.0
709,13.0,3.0,2112.1,27.4,7077.7,28.6,2018.0,1.0
710,14.0,3.0,2167.5,27.8,7370.0,29.4,2018.0,1.0
711,15.0,3.0,2205.8,29.2,7627.0,31.4,2018.0,1.0
712,16.0,3.0,2219.9,28.2,7777.1,32.4,2018.0,1.0
713,17.0,3.0,2243.0,29.2,7803.2,32.6,2018.0,1.0
714,18.0,3.0,2240.7,28.7,7655.4,31.6,2018.0,1.0
715,19.0,3.0,2183.4,25.6,7353.2,30.3,2018.0,1.0
716,20.0,3.0,2179.6,20.0,7198.8,28.7,2018.0,1.0
717,21.0,3.0,2269.3,20.0,7700.0,27.1,2018.0,1.0
718,22.0,3.0,2301.4,20.0,8034.0,26.1,2018.0,1.0
719,23.0,3.0,2252.3,20.4,7822.3,25.9,2018.0,1.0
720,0.0,4.0,2128.6,20.6,7374.7,25.9,2018.0,1.0
721,1.0,4.0,2010.6,19.8,6860.8,25.5,2018.0,1.0
722,2.0,4.0,1910.7,18.4,6430.8,24.5,2018.0,1.0
723,3.0,4.0,1812.9,19.0,6047.2,24.3,2018.0,1.0
724,4.0,4.0,1789.0,18.6,5822.5,24.9,2018.0,1.0
725,5.0,4.0,1752.6,19.8,5686.3,24.2,2018.0,1.0
726,6.0,4.0,1734.5,20.2,5663.2,24.1,2018.0,1.0
727,7.0,4.0,1689.8,16.892307692307693,5621.4,24.0,2018.0,1.0
728,8.0,4.0,1748.1,21.6,5957.1,24.9,2018.0,1.0
729,9.0,4.0,1875.9,22.8,6539.0,26.2,2018.0,1.0
730,10.0,4.0,1999.6,23.6,7030.9,28.0,2018.0,1.0
731,11.0,4.0,2093.2,24.8,7419.3,29.0,2018.0,1.0
732,12.0,4.0,2168.3,26.0,7854.9,31.0,2018.0,1.0
733,13.0,4.0,2268.9,25.7,8242.3,31.0,2018.0,1.0
734,14.0,4.0,2287.8,23.8,8607.7,31.8,2018.0,1.0
735,15.0,4.0,2297.1,23.5,8757.8,32.2,2018.0,1.0
736,16.0,4.0,2268.2,22.8,8780.8,32.0,2018.0,1.0
737,17.0,4.0,2289.5,22.4,8637.9,31.2,2018.0,1.0
738,18.0,4.0,2288.7,21.6,8259.8,30.6,2018.0,1.0
739,19.0,4.0,2229.8,21.8,7764.6,29.8,2018.0,1.0
740,20.0,4.0,2142.3,20.4,7496.6,28.4,2018.0,1.0
741,21.0,4.0,2265.6,20.4,7915.4,24.5,2018.0,1.0
742,22.0,4.0,2318.2,20.2,8213.2,25.1,2018.0,1.0
743,23.0,4.0,2215.0,20.0,8023.9,25.5,2018.0,1.0
